"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5806 Mission Center Rd Unit B, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,248""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5806 Mission Center Rd UNIT B"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781086,""longitude"":-117.15418},""url"":""https://www.zillow.com/homedetails/5806-Mission-Center-Rd-UNIT-B-San-Diego-CA-92123/17201219_zpid/""}","https://www.zillow.com/homedetails/5806-Mission-Center-Rd-UNIT-B-San-Diego-CA-92123/17201219_zpid/","5806 Mission Center Rd UNIT B, San Diego, CA 92123","BERKSHIRE HATHAWAY HOMESERVICE","$530,000","- Sold","2","bds","2","ba","1,248","sqft","Sold 11/04/2020","https://www.zillow.com/homedetails/5806-Mission-Center-Rd-UNIT-B-San-Diego-CA-92123/17201219_zpid/","https://photos.zillowstatic.com/fp/82220c258036dd4d887f218c27d7064d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4906 Haight Trl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,254""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4906 Haight Trl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827164,""longitude"":-117.13731},""url"":""https://www.zillow.com/homedetails/4906-Haight-Trl-San-Diego-CA-92123/63775318_zpid/""}","https://www.zillow.com/homedetails/4906-Haight-Trl-San-Diego-CA-92123/63775318_zpid/","4906 Haight Trl, San Diego, CA 92123","CENTURY 21 AWARD","$530,000","- Sold","2","bds","3","ba","1,254","sqft","Sold 10/14/2020","https://www.zillow.com/homedetails/4906-Haight-Trl-San-Diego-CA-92123/63775318_zpid/","https://photos.zillowstatic.com/fp/73f8b39104ba575ef386c46ca5c573ca-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8831 Lightwave Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,330""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8831 Lightwave Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828476,""longitude"":-117.137054},""url"":""https://www.zillow.com/homedetails/8831-Lightwave-Ave-San-Diego-CA-92123/81963537_zpid/""}","https://www.zillow.com/homedetails/8831-Lightwave-Ave-San-Diego-CA-92123/81963537_zpid/","8831 Lightwave Ave, San Diego, CA 92123","COMPASS","$530,000","- Sold","2","bds","3","ba","1,330","sqft","Sold 06/26/2020","https://www.zillow.com/homedetails/8831-Lightwave-Ave-San-Diego-CA-92123/81963537_zpid/","https://photos.zillowstatic.com/fp/a0d041524093609d87b1e4f126d0c7f7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5830 Mission Center Rd Unit C, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5830 Mission Center Rd UNIT C"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781086,""longitude"":-117.15418},""url"":""https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-C-San-Diego-CA-92123/17201199_zpid/""}","https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-C-San-Diego-CA-92123/17201199_zpid/","5830 Mission Center Rd UNIT C, San Diego, CA 92123","","$528,000","- Sold","2","bds","3","ba","1,440","sqft","Sold 05/08/2020","https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-C-San-Diego-CA-92123/17201199_zpid/","https://photos.zillowstatic.com/fp/c519f1630c8eb962530c2ef029839ae0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3571 Ruffin Rd Unit 242, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""943""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3571 Ruffin Rd UNIT 242"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.80707,""longitude"":-117.128296},""url"":""https://www.zillow.com/homedetails/3571-Ruffin-Rd-UNIT-242-San-Diego-CA-92123/16919463_zpid/""}","https://www.zillow.com/homedetails/3571-Ruffin-Rd-UNIT-242-San-Diego-CA-92123/16919463_zpid/","3571 Ruffin Rd UNIT 242, San Diego, CA 92123","BIG BLOCK REALTY, INC.","$525,000","- Sold","2","bds","2","ba","943","sqft","Sold 07/26/2022","https://www.zillow.com/homedetails/3571-Ruffin-Rd-UNIT-242-San-Diego-CA-92123/16919463_zpid/","https://photos.zillowstatic.com/fp/cffd4e6fb7bb2e262b1b1fa0cc8e975e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7830 Nightingale Way, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7830 Nightingale Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.792755,""longitude"":-117.155334},""url"":""https://www.zillow.com/homedetails/7830-Nightingale-Way-San-Diego-CA-92123/16929553_zpid/""}","https://www.zillow.com/homedetails/7830-Nightingale-Way-San-Diego-CA-92123/16929553_zpid/","7830 Nightingale Way, San Diego, CA 92123","DOUGLAS ELLIMAN OF CALIFORNIA","$525,000","- Sold","2","bds","3","ba","1,200","sqft","Sold 08/26/2021","https://www.zillow.com/homedetails/7830-Nightingale-Way-San-Diego-CA-92123/16929553_zpid/","https://photos.zillowstatic.com/fp/44c4e3c226c6b052c5ba705cfb7ecfaf-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5854 Mission Center Rd Unit D, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,480""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5854 Mission Center Rd UNIT D"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781086,""longitude"":-117.15418},""url"":""https://www.zillow.com/homedetails/5854-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/17201181_zpid/""}","https://www.zillow.com/homedetails/5854-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/17201181_zpid/","5854 Mission Center Rd UNIT D, San Diego, CA 92123","ACTIVE REALTY","$525,000","- Sold","2","bds","3","ba","1,480","sqft","Sold 07/13/2020","https://www.zillow.com/homedetails/5854-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/17201181_zpid/","https://photos.zillowstatic.com/fp/4881156fe23a2d196bdd95c7aa91bbf5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5822 Mission Center Rd Unit E, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,248""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5822 Mission Center Rd UNIT E"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781086,""longitude"":-117.15418},""url"":""https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-E-San-Diego-CA-92123/17201204_zpid/""}","https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-E-San-Diego-CA-92123/17201204_zpid/","5822 Mission Center Rd UNIT E, San Diego, CA 92123","COLDWELL BANKER REALTY","$520,000","- Sold","2","bds","2","ba","1,248","sqft","Sold 12/10/2020","https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-E-San-Diego-CA-92123/17201204_zpid/","https://photos.zillowstatic.com/fp/7174b2fc8c20fbe873b2d3203749e9b4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4914 Haight Trl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4914 Haight Trl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827164,""longitude"":-117.13731},""url"":""https://www.zillow.com/homedetails/4914-Haight-Trl-San-Diego-CA-92123/63775315_zpid/""}","https://www.zillow.com/homedetails/4914-Haight-Trl-San-Diego-CA-92123/63775315_zpid/","4914 Haight Trl, San Diego, CA 92123","COLDWELL BANKER REALTY","$520,000","- Sold","2","bds","2","ba","1,232","sqft","Sold 07/08/2020","https://www.zillow.com/homedetails/4914-Haight-Trl-San-Diego-CA-92123/63775315_zpid/","https://photos.zillowstatic.com/fp/b09f5ce10c8bbf852438d891f73857c0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5822 Mission Center Rd Unit E, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,248""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5822 Mission Center Rd UNIT E"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78085,""longitude"":-117.15422},""url"":""https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-E-San-Diego-CA-92123/2077484482_zpid/""}","https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-E-San-Diego-CA-92123/2077484482_zpid/","5822 Mission Center Rd UNIT E, San Diego, CA 92123","","$520,000","- Sold","2","bds","2","ba","1,248","sqft","Sold 12/10/2020","https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-E-San-Diego-CA-92123/2077484482_zpid/","https://photos.zillowstatic.com/fp/79556953b21b1c82fa1bd7343840085e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3454 Castle Glen Dr Unit 108, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""885""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3454 Castle Glen Dr UNIT 108"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8053,""longitude"":-117.1308},""url"":""https://www.zillow.com/homedetails/3454-Castle-Glen-Dr-UNIT-108-San-Diego-CA-92123/64566890_zpid/""}","https://www.zillow.com/homedetails/3454-Castle-Glen-Dr-UNIT-108-San-Diego-CA-92123/64566890_zpid/","3454 Castle Glen Dr UNIT 108, San Diego, CA 92123","BIG BLOCK REALTY, INC.","$515,000","- Sold","2","bds","2","ba","885","sqft","Sold 07/26/2022","https://www.zillow.com/homedetails/3454-Castle-Glen-Dr-UNIT-108-San-Diego-CA-92123/64566890_zpid/","https://photos.zillowstatic.com/fp/0be27879f398deea0b8f7315145e85ff-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4834 Haight Trl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,008""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4834 Haight Trl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.826736,""longitude"":-117.13703},""url"":""https://www.zillow.com/homedetails/4834-Haight-Trl-San-Diego-CA-92123/63477682_zpid/""}","https://www.zillow.com/homedetails/4834-Haight-Trl-San-Diego-CA-92123/63477682_zpid/","4834 Haight Trl, San Diego, CA 92123","EXP REALTY OF CALIFORNIA INC","$513,000","- Sold","2","bds","2","ba","1,008","sqft","Sold 07/13/2020","https://www.zillow.com/homedetails/4834-Haight-Trl-San-Diego-CA-92123/63477682_zpid/","https://photos.zillowstatic.com/fp/d0c0e84ca5980da3f64f83e6fc12ec17-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8759 Promenade North Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,277""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8759 Promenade North Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828476,""longitude"":-117.137054},""url"":""https://www.zillow.com/homedetails/8759-Promenade-North-Pl-San-Diego-CA-92123/81963550_zpid/""}","https://www.zillow.com/homedetails/8759-Promenade-North-Pl-San-Diego-CA-92123/81963550_zpid/","8759 Promenade North Pl, San Diego, CA 92123","CENTURY 21 AWARD","$510,000","- Sold","2","bds","2","ba","1,277","sqft","Sold 03/04/2020","https://www.zillow.com/homedetails/8759-Promenade-North-Pl-San-Diego-CA-92123/81963550_zpid/","https://photos.zillowstatic.com/fp/a173cba4ee3a8f0e730b4030aa90499b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8811 Promenade North Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,140""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8811 Promenade North Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828476,""longitude"":-117.137054},""url"":""https://www.zillow.com/homedetails/8811-Promenade-North-Pl-San-Diego-CA-92123/81963562_zpid/""}","https://www.zillow.com/homedetails/8811-Promenade-North-Pl-San-Diego-CA-92123/81963562_zpid/","8811 Promenade North Pl, San Diego, CA 92123","TENANT PLANET INC.","$510,000","- Sold","2","bds","2","ba","1,140","sqft","Sold 12/11/2020","https://www.zillow.com/homedetails/8811-Promenade-North-Pl-San-Diego-CA-92123/81963562_zpid/","https://photos.zillowstatic.com/fp/f6aceec88d47b85e7ec64e774c48ef33-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8882 Promenade North Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,166""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8882 Promenade North Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828556,""longitude"":-117.1361},""url"":""https://www.zillow.com/homedetails/8882-Promenade-North-Pl-San-Diego-CA-92123/145548454_zpid/""}","https://www.zillow.com/homedetails/8882-Promenade-North-Pl-San-Diego-CA-92123/145548454_zpid/","8882 Promenade North Pl, San Diego, CA 92123","AMERICAN REAL ESTATE GROUP","$505,000","- Sold","2","bds","3","ba","1,166","sqft","Sold 06/22/2020","https://www.zillow.com/homedetails/8882-Promenade-North-Pl-San-Diego-CA-92123/145548454_zpid/","https://photos.zillowstatic.com/fp/3880310b3a881430f604f2aff347fc9b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5980 Mission Center Rd #b, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,476""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5980 Mission Center Rd #B"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.782967,""longitude"":-117.153625},""url"":""https://www.zillow.com/homedetails/5980-Mission-Center-Rd-B-San-Diego-CA-92123/17201222_zpid/""}","https://www.zillow.com/homedetails/5980-Mission-Center-Rd-B-San-Diego-CA-92123/17201222_zpid/","5980 Mission Center Rd #B, San Diego, CA 92123","","$500,000","- Sold","2","bds","2.5","ba","1,476","sqft","Sold 04/29/2021","https://www.zillow.com/homedetails/5980-Mission-Center-Rd-B-San-Diego-CA-92123/17201222_zpid/","https://photos.zillowstatic.com/fp/86e7f8982ba33249aef1296ad700599a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4830 Haight Trl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4830 Haight Trl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.826736,""longitude"":-117.13703},""url"":""https://www.zillow.com/homedetails/4830-Haight-Trl-San-Diego-CA-92123/63477683_zpid/""}","https://www.zillow.com/homedetails/4830-Haight-Trl-San-Diego-CA-92123/63477683_zpid/","4830 Haight Trl, San Diego, CA 92123","CENTURY 21 AWARD","$499,000","- Sold","2","bds","2","ba","1,232","sqft","Sold 05/15/2020","https://www.zillow.com/homedetails/4830-Haight-Trl-San-Diego-CA-92123/63477683_zpid/","https://photos.zillowstatic.com/fp/b6656048df49cfbd2f4fd9ca70541ce5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3282 Berger Ave Unit E6, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,036""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3282 Berger Ave UNIT E6"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.803528,""longitude"":-117.15254},""url"":""https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-E6-San-Diego-CA-92123/16929143_zpid/""}","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-E6-San-Diego-CA-92123/16929143_zpid/","3282 Berger Ave UNIT E6, San Diego, CA 92123","COMPASS","$497,000","- Sold","2","bds","2","ba","1,036","sqft","Sold 10/24/2022","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-E6-San-Diego-CA-92123/16929143_zpid/","https://photos.zillowstatic.com/fp/e703aa89d82214d51ce064c3b1a54c12-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8713 Tribeca Cir, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,008""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8713 Tribeca Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827564,""longitude"":-117.137314},""url"":""https://www.zillow.com/homedetails/8713-Tribeca-Cir-San-Diego-CA-92123/63775360_zpid/""}","https://www.zillow.com/homedetails/8713-Tribeca-Cir-San-Diego-CA-92123/63775360_zpid/","8713 Tribeca Cir, San Diego, CA 92123","THE AVENUE HOME COLLECTIVE","$495,000","- Sold","2","bds","2","ba","1,008","sqft","Sold 01/05/2021","https://www.zillow.com/homedetails/8713-Tribeca-Cir-San-Diego-CA-92123/63775360_zpid/","https://photos.zillowstatic.com/fp/016346c56ca0737530a89f8b6a596189-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3550 Ruffin Rd Unit 134, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""792""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3550 Ruffin Rd UNIT 134"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.80669,""longitude"":-117.12971},""url"":""https://www.zillow.com/homedetails/3550-Ruffin-Rd-UNIT-134-San-Diego-CA-92123/16919636_zpid/""}","https://www.zillow.com/homedetails/3550-Ruffin-Rd-UNIT-134-San-Diego-CA-92123/16919636_zpid/","3550 Ruffin Rd UNIT 134, San Diego, CA 92123","EXP REALTY","$490,000","- Sold","2","bds","1","ba","792","sqft","Sold 05/13/2022","https://www.zillow.com/homedetails/3550-Ruffin-Rd-UNIT-134-San-Diego-CA-92123/16919636_zpid/","https://photos.zillowstatic.com/fp/1e3822210aefc4ee246ab830163d673f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5930 Mission Center Rd #c, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,480""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5930 Mission Center Rd #C"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.782967,""longitude"":-117.153625},""url"":""https://www.zillow.com/homedetails/5930-Mission-Center-Rd-C-San-Diego-CA-92123/17201234_zpid/""}","https://www.zillow.com/homedetails/5930-Mission-Center-Rd-C-San-Diego-CA-92123/17201234_zpid/","5930 Mission Center Rd #C, San Diego, CA 92123","MISSION REALTY GROUP","$485,000","- Sold","2","bds","3","ba","1,480","sqft","Sold 03/04/2020","https://www.zillow.com/homedetails/5930-Mission-Center-Rd-C-San-Diego-CA-92123/17201234_zpid/","https://photos.zillowstatic.com/fp/2887597a2f0c3cedd271cd31eef5ab3d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3550 Ruffin Rd Unit 138, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""792""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3550 Ruffin Rd UNIT 138"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.80669,""longitude"":-117.12971},""url"":""https://www.zillow.com/homedetails/3550-Ruffin-Rd-UNIT-138-San-Diego-CA-92123/16919640_zpid/""}","https://www.zillow.com/homedetails/3550-Ruffin-Rd-UNIT-138-San-Diego-CA-92123/16919640_zpid/","3550 Ruffin Rd UNIT 138, San Diego, CA 92123","ALAN C TOWNSEND","$480,000","- Sold","2","bds","1","ba","792","sqft","Sold 04/08/2022","https://www.zillow.com/homedetails/3550-Ruffin-Rd-UNIT-138-San-Diego-CA-92123/16919640_zpid/","https://photos.zillowstatic.com/fp/f5cf4030cf3ad272696d3b7e340025c8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7841 Starling Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,278""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7841 Starling Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.792755,""longitude"":-117.155334},""url"":""https://www.zillow.com/homedetails/7841-Starling-Dr-San-Diego-CA-92123/16929583_zpid/""}","https://www.zillow.com/homedetails/7841-Starling-Dr-San-Diego-CA-92123/16929583_zpid/","7841 Starling Dr, San Diego, CA 92123","","$480,000","- Sold","2","bds","2.5","ba","1,278","sqft","Sold 03/07/2022","https://www.zillow.com/homedetails/7841-Starling-Dr-San-Diego-CA-92123/16929583_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.792755126953125,-117.15533447265625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=l-X-Rg50BN02amPPtk1puMppew8=","Save this home"
