"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","property-card-link href","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""881 Buttercup Rd, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,020""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""881 Buttercup Rd"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.105793,""longitude"":-117.306595},""url"":""https://www.zillow.com/homedetails/881-Buttercup-Rd-Carlsbad-CA-92011/16652448_zpid/""}","https://www.zillow.com/homedetails/881-Buttercup-Rd-Carlsbad-CA-92011/16652448_zpid/","881 Buttercup Rd, Carlsbad, CA 92011","THE LUND TEAM, INC","$615,000","- Sold","2","bds","2","ba","1,020","sqft","Sold 08/26/2021","https://www.zillow.com/homedetails/881-Buttercup-Rd-Carlsbad-CA-92011/16652448_zpid/","https://photos.zillowstatic.com/fp/db4f0d780dfaaf39d0d64a152405d27e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""903 Caminito Madrigal Unit B, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,180""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""903 Caminito Madrigal UNIT B"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.11442,""longitude"":-117.31208},""url"":""https://www.zillow.com/homedetails/903-Caminito-Madrigal-UNIT-B-Carlsbad-CA-92011/16652332_zpid/""}","https://www.zillow.com/homedetails/903-Caminito-Madrigal-UNIT-B-Carlsbad-CA-92011/16652332_zpid/","903 Caminito Madrigal UNIT B, Carlsbad, CA 92011","PACIFIC SOTHEBY'S INT'L REALTY","$610,000","- Sold","2","bds","3","ba","1,180","sqft","Sold 04/01/2020","https://www.zillow.com/homedetails/903-Caminito-Madrigal-UNIT-B-Carlsbad-CA-92011/16652332_zpid/","https://photos.zillowstatic.com/fp/ad8d3ef7037ff51ff2d355061a9abc49-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""905 Caminito Estrada Unit C, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,180""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""905 Caminito Estrada UNIT C"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.11333,""longitude"":-117.311935},""url"":""https://www.zillow.com/homedetails/905-Caminito-Estrada-UNIT-C-Carlsbad-CA-92011/16652363_zpid/""}","https://www.zillow.com/homedetails/905-Caminito-Estrada-UNIT-C-Carlsbad-CA-92011/16652363_zpid/","905 Caminito Estrada UNIT C, Carlsbad, CA 92011","CENTURY 21 MISSION","$610,000","- Sold","2","bds","3","ba","1,180","sqft","Sold 09/28/2020","https://www.zillow.com/homedetails/905-Caminito-Estrada-UNIT-C-Carlsbad-CA-92011/16652363_zpid/","https://photos.zillowstatic.com/fp/9cd5749564f5abf3bd13609cabeb32db-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6891 Carnation Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,263""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6891 Carnation Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.107136,""longitude"":-117.30822},""url"":""https://www.zillow.com/homedetails/6891-Carnation-Dr-Carlsbad-CA-92011/16652591_zpid/""}","https://www.zillow.com/homedetails/6891-Carnation-Dr-Carlsbad-CA-92011/16652591_zpid/","6891 Carnation Dr, Carlsbad, CA 92011","WHEELER REAL ESTATE","$610,000","- Sold","2","bds","2","ba","1,263","sqft","Sold 03/10/2020","https://www.zillow.com/homedetails/6891-Carnation-Dr-Carlsbad-CA-92011/16652591_zpid/","https://photos.zillowstatic.com/fp/e4d39005ccd485b45ffa10fead0a91c0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""877 Marigold Ct, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,304""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""877 Marigold Ct"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10762,""longitude"":-117.307724},""url"":""https://www.zillow.com/homedetails/877-Marigold-Ct-Carlsbad-CA-92011/16652600_zpid/""}","https://www.zillow.com/homedetails/877-Marigold-Ct-Carlsbad-CA-92011/16652600_zpid/","877 Marigold Ct, Carlsbad, CA 92011","1ST CHOICE PROPERTIES","$610,000","- Sold","2","bds","2","ba","1,304","sqft","Sold 01/12/2021","https://www.zillow.com/homedetails/877-Marigold-Ct-Carlsbad-CA-92011/16652600_zpid/","https://photos.zillowstatic.com/fp/16db9872f3dfce5ec7b57dde791d7e9d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6868 Pear Tree Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,292""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6868 Pear Tree Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.108257,""longitude"":-117.30368},""url"":""https://www.zillow.com/homedetails/6868-Pear-Tree-Dr-Carlsbad-CA-92011/16654081_zpid/""}","https://www.zillow.com/homedetails/6868-Pear-Tree-Dr-Carlsbad-CA-92011/16654081_zpid/","6868 Pear Tree Dr, Carlsbad, CA 92011","RE/MAX ELITE PROPERTIES","$610,000","- Sold","2","bds","3","ba","1,292","sqft","Sold 12/11/2020","https://www.zillow.com/homedetails/6868-Pear-Tree-Dr-Carlsbad-CA-92011/16654081_zpid/","https://photos.zillowstatic.com/fp/d741c9fcb0d5c90f8b5b4eb9f8ff9967-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1812 Cottonwood Ave, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,421""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1812 Cottonwood Ave"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.101734,""longitude"":-117.269226},""url"":""https://www.zillow.com/homedetails/1812-Cottonwood-Ave-Carlsbad-CA-92011/16657142_zpid/""}","https://www.zillow.com/homedetails/1812-Cottonwood-Ave-Carlsbad-CA-92011/16657142_zpid/","1812 Cottonwood Ave, Carlsbad, CA 92011","PORTOFINO REALTY & MORTGAGE","$605,000","- Sold","2","bds","3","ba","1,421","sqft","Sold 03/16/2021","https://www.zillow.com/homedetails/1812-Cottonwood-Ave-Carlsbad-CA-92011/16657142_zpid/","https://photos.zillowstatic.com/fp/f21ea3961c4ceab11ff7dc98fc41f7b1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6993 Carnation Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,304""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6993 Carnation Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.105797,""longitude"":-117.30659},""url"":""https://www.zillow.com/homedetails/6993-Carnation-Dr-Carlsbad-CA-92011/52506790_zpid/""}","https://www.zillow.com/homedetails/6993-Carnation-Dr-Carlsbad-CA-92011/52506790_zpid/","6993 Carnation Dr, Carlsbad, CA 92011","FIRST TEAM REAL ESTATE","$605,000","- Sold","2","bds","2","ba","1,304","sqft","Sold 08/10/2020","https://www.zillow.com/homedetails/6993-Carnation-Dr-Carlsbad-CA-92011/52506790_zpid/","https://photos.zillowstatic.com/fp/182eaafc898d370fd3acac1fd16395ea-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6487 Camino Del Parque, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""969""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6487 Camino Del Parque"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.11297,""longitude"":-117.31382},""url"":""https://www.zillow.com/homedetails/6487-Camino-Del-Parque-Carlsbad-CA-92011/16652067_zpid/""}","https://www.zillow.com/homedetails/6487-Camino-Del-Parque-Carlsbad-CA-92011/16652067_zpid/","6487 Camino Del Parque, Carlsbad, CA 92011","","$600,000","- Sold","2","bds","1.5","ba","969","sqft","Sold 07/28/2021","https://www.zillow.com/homedetails/6487-Camino-Del-Parque-Carlsbad-CA-92011/16652067_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.11296844482422,-117.3138198852539&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FDyB5Zjyl15xmFUomsrno-IQ-3w=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""924 Fuchsia Ln, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,323""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""924 Fuchsia Ln"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.111248,""longitude"":-117.309166},""url"":""https://www.zillow.com/homedetails/924-Fuchsia-Ln-Carlsbad-CA-92011/16652871_zpid/""}","https://www.zillow.com/homedetails/924-Fuchsia-Ln-Carlsbad-CA-92011/16652871_zpid/","924 Fuchsia Ln, Carlsbad, CA 92011","COMPASS","$599,000","- Sold","2","bds","3","ba","1,323","sqft","Sold 05/19/2021","https://www.zillow.com/homedetails/924-Fuchsia-Ln-Carlsbad-CA-92011/16652871_zpid/","https://photos.zillowstatic.com/fp/d6aa8484cfadcdd122a76d5ea88924fc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6540 Camino Del Parque, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""960""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6540 Camino Del Parque"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.1154,""longitude"":-117.31386},""url"":""https://www.zillow.com/homedetails/6540-Camino-Del-Parque-Carlsbad-CA-92011/16652051_zpid/""}","https://www.zillow.com/homedetails/6540-Camino-Del-Parque-Carlsbad-CA-92011/16652051_zpid/","6540 Camino Del Parque, Carlsbad, CA 92011","BERKSHIRE HATHAWAY HOMESERVICE","$598,500","- Sold","2","bds","1","ba","960","sqft","Sold 02/08/2021","https://www.zillow.com/homedetails/6540-Camino-Del-Parque-Carlsbad-CA-92011/16652051_zpid/","https://photos.zillowstatic.com/fp/06df57dc9d7dd2b5ad458bbe0912f05c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""902 Caminito Madrigal, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""897""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""902 Caminito Madrigal"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.115242,""longitude"":-117.31327},""url"":""https://www.zillow.com/homedetails/902-Caminito-Madrigal-Carlsbad-CA-92011/16652320_zpid/""}","https://www.zillow.com/homedetails/902-Caminito-Madrigal-Carlsbad-CA-92011/16652320_zpid/","902 Caminito Madrigal, Carlsbad, CA 92011","","$595,000","- Sold","2","bds","1","ba","897","sqft","Sold 06/15/2021","","","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1844 Cottonwood Ave, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,421""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1844 Cottonwood Ave"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.101734,""longitude"":-117.269226},""url"":""https://www.zillow.com/homedetails/1844-Cottonwood-Ave-Carlsbad-CA-92011/16657136_zpid/""}","https://www.zillow.com/homedetails/1844-Cottonwood-Ave-Carlsbad-CA-92011/16657136_zpid/","1844 Cottonwood Ave, Carlsbad, CA 92011","CENTURY 21 AWARD","$595,000","- Sold","2","bds","3","ba","1,421","sqft","Sold 02/10/2021","https://www.zillow.com/homedetails/1844-Cottonwood-Ave-Carlsbad-CA-92011/16657136_zpid/","https://photos.zillowstatic.com/fp/ce4f36bfd9f9a982ee1353262da8aa49-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""902 Caminito Madrigal Unit E, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""897""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""902 Caminito Madrigal UNIT E"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.115242,""longitude"":-117.31327},""url"":""https://www.zillow.com/homedetails/902-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/2073590560_zpid/""}","https://www.zillow.com/homedetails/902-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/2073590560_zpid/","902 Caminito Madrigal UNIT E, Carlsbad, CA 92011","COMPASS","$595,000","- Sold","2","bds","1","ba","897","sqft","Sold 06/15/2021","https://www.zillow.com/homedetails/902-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/2073590560_zpid/","https://photos.zillowstatic.com/fp/720c9d27706ed5417c742a3bfdcbb202-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""876 Marigold Ct, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,306""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""876 Marigold Ct"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10762,""longitude"":-117.307724},""url"":""https://www.zillow.com/homedetails/876-Marigold-Ct-Carlsbad-CA-92011/16652598_zpid/""}","https://www.zillow.com/homedetails/876-Marigold-Ct-Carlsbad-CA-92011/16652598_zpid/","876 Marigold Ct, Carlsbad, CA 92011","MATTHEW AMOS , BROKER","$590,000","- Sold","2","bds","2","ba","1,306","sqft","Sold 04/03/2020","https://www.zillow.com/homedetails/876-Marigold-Ct-Carlsbad-CA-92011/16652598_zpid/","https://photos.zillowstatic.com/fp/bae9bcc8c8709860eb01ca6a4a0e2637-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""911 Caminito Madrigal Unit E, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,027""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""911 Caminito Madrigal UNIT E"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.11442,""longitude"":-117.31208},""url"":""https://www.zillow.com/homedetails/911-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/16652350_zpid/""}","https://www.zillow.com/homedetails/911-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/16652350_zpid/","911 Caminito Madrigal UNIT E, Carlsbad, CA 92011","COMPASS","$585,000","- Sold","2","bds","2","ba","1,027","sqft","Sold 11/10/2020","https://www.zillow.com/homedetails/911-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/16652350_zpid/","https://photos.zillowstatic.com/fp/5fc93de881839590a643895c01ee54b3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6909 Carnation Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,263""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6909 Carnation Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10608,""longitude"":-117.30755},""url"":""https://www.zillow.com/homedetails/6909-Carnation-Dr-Carlsbad-CA-92011/16652513_zpid/""}","https://www.zillow.com/homedetails/6909-Carnation-Dr-Carlsbad-CA-92011/16652513_zpid/","6909 Carnation Dr, Carlsbad, CA 92011","","$585,000","- Sold","2","bds","2","ba","1,263","sqft","Sold 07/14/2020","https://www.zillow.com/homedetails/6909-Carnation-Dr-Carlsbad-CA-92011/16652513_zpid/","https://photos.zillowstatic.com/fp/a44747b62ad08c3d65747a5ea82e262e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6915 Carnation Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,342""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6915 Carnation Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10608,""longitude"":-117.30755},""url"":""https://www.zillow.com/homedetails/6915-Carnation-Dr-Carlsbad-CA-92011/16652515_zpid/""}","https://www.zillow.com/homedetails/6915-Carnation-Dr-Carlsbad-CA-92011/16652515_zpid/","6915 Carnation Dr, Carlsbad, CA 92011","","$585,000","- Sold","2","bds","1.5","ba","1,342","sqft","Sold 03/30/2020","https://www.zillow.com/homedetails/6915-Carnation-Dr-Carlsbad-CA-92011/16652515_zpid/","https://photos.zillowstatic.com/fp/fbe40037f233a3eb82e1f885ec8ab8a8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6906 Carnation Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,342""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6906 Carnation Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10608,""longitude"":-117.30755},""url"":""https://www.zillow.com/homedetails/6906-Carnation-Dr-Carlsbad-CA-92011/16652535_zpid/""}","https://www.zillow.com/homedetails/6906-Carnation-Dr-Carlsbad-CA-92011/16652535_zpid/","6906 Carnation Dr, Carlsbad, CA 92011","SHAFRAN REALTY GROUP","$585,000","- Sold","2","bds","2","ba","1,342","sqft","Sold 07/14/2020","https://www.zillow.com/homedetails/6906-Carnation-Dr-Carlsbad-CA-92011/16652535_zpid/","https://photos.zillowstatic.com/fp/46d6f64142b50fbd9b2659395d18ec09-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""911 Caminito Madrigal Unit E, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,027""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""911 Caminito Madrigal UNIT E"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.11442,""longitude"":-117.31208},""url"":""https://www.zillow.com/homedetails/911-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/2077557755_zpid/""}","https://www.zillow.com/homedetails/911-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/2077557755_zpid/","911 Caminito Madrigal UNIT E, Carlsbad, CA 92011","","$585,000","- Sold","2","bds","2","ba","1,027","sqft","Sold 11/10/2020","https://www.zillow.com/homedetails/911-Caminito-Madrigal-UNIT-E-Carlsbad-CA-92011/2077557755_zpid/","https://photos.zillowstatic.com/fp/2fa84f92638522db9b815b4c9866bcc8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""875 Buttercup Rd, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,028""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""875 Buttercup Rd"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.105797,""longitude"":-117.30659},""url"":""https://www.zillow.com/homedetails/875-Buttercup-Rd-Carlsbad-CA-92011/16652445_zpid/""}","https://www.zillow.com/homedetails/875-Buttercup-Rd-Carlsbad-CA-92011/16652445_zpid/","875 Buttercup Rd, Carlsbad, CA 92011","CONSOLE HOMES, INC.","$580,000","- Sold","2","bds","2","ba","1,028","sqft","Sold 02/22/2021","https://www.zillow.com/homedetails/875-Buttercup-Rd-Carlsbad-CA-92011/16652445_zpid/","https://photos.zillowstatic.com/fp/27311cc7f4dd3a06809c7c5af051e37d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""874 Hollyhock Ct, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,342""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""874 Hollyhock Ct"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.107494,""longitude"":-117.30749},""url"":""https://www.zillow.com/homedetails/874-Hollyhock-Ct-Carlsbad-CA-92011/16652612_zpid/""}","https://www.zillow.com/homedetails/874-Hollyhock-Ct-Carlsbad-CA-92011/16652612_zpid/","874 Hollyhock Ct, Carlsbad, CA 92011","SHAFRAN REALTY GROUP","$580,000","- Sold","2","bds","2","ba","1,342","sqft","Sold 08/19/2020","https://www.zillow.com/homedetails/874-Hollyhock-Ct-Carlsbad-CA-92011/16652612_zpid/","https://photos.zillowstatic.com/fp/f2821cd5906881cc8e2f5b500f293221-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6997 Carnation Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,342""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6997 Carnation Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.105793,""longitude"":-117.306595},""url"":""https://www.zillow.com/homedetails/6997-Carnation-Dr-Carlsbad-CA-92011/52506791_zpid/""}","https://www.zillow.com/homedetails/6997-Carnation-Dr-Carlsbad-CA-92011/52506791_zpid/","6997 Carnation Dr, Carlsbad, CA 92011","","$577,000","- Sold","2","bds","1.5","ba","1,342","sqft","Sold 12/15/2020","https://www.zillow.com/homedetails/6997-Carnation-Dr-Carlsbad-CA-92011/52506791_zpid/","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.10579299926758,-117.30659484863281&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=c00EO9BYcI2zG6UdLojgQmGfYu0=","Save this home"
