"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3775 Carmel View Rd Unit 3, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,360""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3775 Carmel View Rd UNIT 3"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94015,""longitude"":-117.23205},""url"":""https://www.zillow.com/homedetails/3775-Carmel-View-Rd-UNIT-3-San-Diego-CA-92130/51079262_zpid/""}","https://www.zillow.com/homedetails/3775-Carmel-View-Rd-UNIT-3-San-Diego-CA-92130/51079262_zpid/","3775 Carmel View Rd UNIT 3, San Diego, CA 92130","MACBETH REAL ESTATE","$781,000","- Sold","2","bds","3","ba","1,360","sqft","Sold 03/03/2021","https://photos.zillowstatic.com/fp/64be9f49d8a86d673efbe0d4884c3ff8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12940 Candela Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,401""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12940 Candela Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.953445,""longitude"":-117.23849},""url"":""https://www.zillow.com/homedetails/12940-Candela-Pl-San-Diego-CA-92130/16769976_zpid/""}","https://www.zillow.com/homedetails/12940-Candela-Pl-San-Diego-CA-92130/16769976_zpid/","12940 Candela Pl, San Diego, CA 92130","CENTURY 21 AWARD","$780,000","- Sold","2","bds","3","ba","1,401","sqft","Sold 03/05/2020","https://photos.zillowstatic.com/fp/292d9cbf9d06c09f95556bf32b176543-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12569 Caminito Mira Del Mar, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,078""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12569 Caminito Mira Del Mar"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.942787,""longitude"":-117.232925},""url"":""https://www.zillow.com/homedetails/12569-Caminito-Mira-Del-Mar-San-Diego-CA-92130/16776871_zpid/""}","https://www.zillow.com/homedetails/12569-Caminito-Mira-Del-Mar-San-Diego-CA-92130/16776871_zpid/","12569 Caminito Mira Del Mar, San Diego, CA 92130","WILLIS ALLEN REAL ESTATE","$777,000","- Sold","2","bds","3","ba","1,078","sqft","Sold 10/29/2021","https://photos.zillowstatic.com/fp/251ca593ad36858aee46d91d6dd9a4a4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3730 Mykonos Ln Unit 137, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,202""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3730 Mykonos Ln UNIT 137"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948,""longitude"":-117.229866},""url"":""https://www.zillow.com/homedetails/3730-Mykonos-Ln-UNIT-137-San-Diego-CA-92130/67402561_zpid/""}","https://www.zillow.com/homedetails/3730-Mykonos-Ln-UNIT-137-San-Diego-CA-92130/67402561_zpid/","3730 Mykonos Ln UNIT 137, San Diego, CA 92130","REDFIN CORPORATION","$776,000","- Sold","2","bds","3","ba","1,202","sqft","Sold 04/22/2021","https://photos.zillowstatic.com/fp/727cce9cbe2a13b153d40c56d51a7590-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12695 Camino Mira Del Mar Unit 117, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""864""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12695 Camino Mira Del Mar UNIT 117"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.944138,""longitude"":-117.23106},""url"":""https://www.zillow.com/homedetails/12695-Camino-Mira-Del-Mar-UNIT-117-San-Diego-CA-92130/66110800_zpid/""}","https://www.zillow.com/homedetails/12695-Camino-Mira-Del-Mar-UNIT-117-San-Diego-CA-92130/66110800_zpid/","12695 Camino Mira Del Mar UNIT 117, San Diego, CA 92130","AUKER GROUP","$775,000","- Sold","2","bds","2","ba","864","sqft","Sold 06/06/2022","https://photos.zillowstatic.com/fp/ddf96169cb7b08b8e7224678aeac84bc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12992 Carmel Creek Rd Unit 166, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,316""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12992 Carmel Creek Rd UNIT 166"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.9523,""longitude"":-117.22726},""url"":""https://www.zillow.com/homedetails/12992-Carmel-Creek-Rd-UNIT-166-San-Diego-CA-92130/111434098_zpid/""}","https://www.zillow.com/homedetails/12992-Carmel-Creek-Rd-UNIT-166-San-Diego-CA-92130/111434098_zpid/","12992 Carmel Creek Rd UNIT 166, San Diego, CA 92130","COLDWELL BANKER REALTY","$775,000","- Sold","2","bds","3","ba","1,316","sqft","Sold 04/26/2021","https://photos.zillowstatic.com/fp/eef942c6ea694d04072226a7239811c1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12655 Camino Mira Del Mar Unit 218, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""864""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12655 Camino Mira Del Mar UNIT 218"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.944138,""longitude"":-117.23106},""url"":""https://www.zillow.com/homedetails/12655-Camino-Mira-Del-Mar-UNIT-218-San-Diego-CA-92130/66110655_zpid/""}","https://www.zillow.com/homedetails/12655-Camino-Mira-Del-Mar-UNIT-218-San-Diego-CA-92130/66110655_zpid/","12655 Camino Mira Del Mar UNIT 218, San Diego, CA 92130","REALTY PROFESSIONALS","$770,000","- Sold","2","bds","2","ba","864","sqft","Sold 04/25/2022","https://photos.zillowstatic.com/fp/a87eded8656b769bacb61e5266ee6c2a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3877 Pell Pl Unit 408, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,020""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3877 Pell Pl UNIT 408"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949062,""longitude"":-117.23129},""url"":""https://www.zillow.com/homedetails/3877-Pell-Pl-UNIT-408-San-Diego-CA-92130/66666842_zpid/""}","https://www.zillow.com/homedetails/3877-Pell-Pl-UNIT-408-San-Diego-CA-92130/66666842_zpid/","3877 Pell Pl UNIT 408, San Diego, CA 92130","SENTRY RESIDENTIAL INC.","$770,000","- Sold","2","bds","2","ba","1,020","sqft","Sold 09/14/2021","https://photos.zillowstatic.com/fp/8f58dcd7f72ef8a49900b332f5df9a20-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12530 Carmel Creek Rd Unit 125, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""864""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12530 Carmel Creek Rd UNIT 125"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.943756,""longitude"":-117.23139},""url"":""https://www.zillow.com/homedetails/12530-Carmel-Creek-Rd-UNIT-125-San-Diego-CA-92130/66110759_zpid/""}","https://www.zillow.com/homedetails/12530-Carmel-Creek-Rd-UNIT-125-San-Diego-CA-92130/66110759_zpid/","12530 Carmel Creek Rd UNIT 125, San Diego, CA 92130","PACIFIC SOTHEBY'S INT'L REALTY","$769,000","- Sold","2","bds","2","ba","864","sqft","Sold 06/21/2022","https://photos.zillowstatic.com/fp/eb60c7d30e087b5e7541fdda2d2d6f0a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3527 Voyager Cir, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,097""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3527 Voyager Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95204,""longitude"":-117.24215},""url"":""https://www.zillow.com/homedetails/3527-Voyager-Cir-San-Diego-CA-92130/16768814_zpid/""}","https://www.zillow.com/homedetails/3527-Voyager-Cir-San-Diego-CA-92130/16768814_zpid/","3527 Voyager Cir, San Diego, CA 92130","HOMESMART REALTY WEST","$768,000","- Sold","2","bds","2","ba","1,097","sqft","Sold 09/08/2021","https://photos.zillowstatic.com/fp/1e464a33d0ac3a316d3662f467d2b321-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3606 Bernwood Pl Unit 16, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""950""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3606 Bernwood Pl UNIT 16"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.956062,""longitude"":-117.23538},""url"":""https://www.zillow.com/homedetails/3606-Bernwood-Pl-UNIT-16-San-Diego-CA-92130/16770163_zpid/""}","https://www.zillow.com/homedetails/3606-Bernwood-Pl-UNIT-16-San-Diego-CA-92130/16770163_zpid/","3606 Bernwood Pl UNIT 16, San Diego, CA 92130","ACTIVE REALTY","$766,000","- Sold","2","bds","2","ba","950","sqft","Sold 02/08/2022","https://photos.zillowstatic.com/fp/cb31e4f1fa05f29881387bbd4fd2ffaa-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13541 Jadestone Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,231""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13541 Jadestone Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.9632,""longitude"":-117.23237},""url"":""https://www.zillow.com/homedetails/13541-Jadestone-Way-San-Diego-CA-92130/16772116_zpid/""}","https://www.zillow.com/homedetails/13541-Jadestone-Way-San-Diego-CA-92130/16772116_zpid/","13541 Jadestone Way, San Diego, CA 92130","BERKSHIRE HATHAWAY HOMESERVICE","$765,000","- Sold","2","bds","3","ba","1,231","sqft","Sold 12/04/2020","https://photos.zillowstatic.com/fp/4af3e51037415d76758c47ec223cce39-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12675 Camino Mira Del Mar Unit 169, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""864""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12675 Camino Mira Del Mar UNIT 169"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.944138,""longitude"":-117.23106},""url"":""https://www.zillow.com/homedetails/12675-Camino-Mira-Del-Mar-UNIT-169-San-Diego-CA-92130/66658526_zpid/""}","https://www.zillow.com/homedetails/12675-Camino-Mira-Del-Mar-UNIT-169-San-Diego-CA-92130/66658526_zpid/","12675 Camino Mira Del Mar UNIT 169, San Diego, CA 92130","EPICPOINT PROPERTIES","$765,000","- Sold","2","bds","2","ba","864","sqft","Sold 03/21/2022","https://photos.zillowstatic.com/fp/1541291db2ff5b62c72b8839439a7968-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13541 Jadestone Way, San Diego, Ca, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,231""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13541 Jadestone Way"",""addressLocality"":""San Diego, CA"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.963356,""longitude"":-117.23223},""url"":""https://www.zillow.com/homedetails/13541-Jadestone-Way-San-Diego-Ca-CA-92130/2081586851_zpid/""}","https://www.zillow.com/homedetails/13541-Jadestone-Way-San-Diego-Ca-CA-92130/2081586851_zpid/","13541 Jadestone Way, San Diego, Ca, CA 92130","","$765,000","- Sold","2","bds","3","ba","1,231","sqft","Sold 12/04/2020","https://photos.zillowstatic.com/fp/af84daa8e8f624eadc986c9a454a5731-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3532 Voyager Cir, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,097""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3532 Voyager Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.952007,""longitude"":-117.24172},""url"":""https://www.zillow.com/homedetails/3532-Voyager-Cir-San-Diego-CA-92130/16768863_zpid/""}","https://www.zillow.com/homedetails/3532-Voyager-Cir-San-Diego-CA-92130/16768863_zpid/","3532 Voyager Cir, San Diego, CA 92130","PACIFIC SOTHEBY'S INT'L REALTY","$760,000","- Sold","2","bds","2","ba","1,097","sqft","Sold 09/10/2021","https://photos.zillowstatic.com/fp/627e6aa3708ea73b70eba76774c4ee2e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3846 Fallon Cir, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,401""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3846 Fallon Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.954453,""longitude"":-117.236984},""url"":""https://www.zillow.com/homedetails/3846-Fallon-Cir-San-Diego-CA-92130/16770019_zpid/""}","https://www.zillow.com/homedetails/3846-Fallon-Cir-San-Diego-CA-92130/16770019_zpid/","3846 Fallon Cir, San Diego, CA 92130","COLDWELL BANKER REALTY","$760,000","- Sold","2","bds","3","ba","1,401","sqft","Sold 08/31/2020","https://photos.zillowstatic.com/fp/cd9598ca12c750ba336d3aac40d4a99c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12685 Camino Mira Del Mar Unit 159, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""864""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12685 Camino Mira Del Mar UNIT 159"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.944138,""longitude"":-117.23106},""url"":""https://www.zillow.com/homedetails/12685-Camino-Mira-Del-Mar-UNIT-159-San-Diego-CA-92130/66658164_zpid/""}","https://www.zillow.com/homedetails/12685-Camino-Mira-Del-Mar-UNIT-159-San-Diego-CA-92130/66658164_zpid/","12685 Camino Mira Del Mar UNIT 159, San Diego, CA 92130","SEAPOINT REAL ESTATE","$760,000","- Sold","2","bds","2","ba","864","sqft","Sold 02/24/2022","https://photos.zillowstatic.com/fp/b79072ad2d198ee98c2c51bd38964739-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4165 Via Candidiz Unit 26, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""957""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4165 Via Candidiz UNIT 26"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949703,""longitude"":-117.226845},""url"":""https://www.zillow.com/homedetails/4165-Via-Candidiz-UNIT-26-San-Diego-CA-92130/16768693_zpid/""}","https://www.zillow.com/homedetails/4165-Via-Candidiz-UNIT-26-San-Diego-CA-92130/16768693_zpid/","4165 Via Candidiz UNIT 26, San Diego, CA 92130","GREAT REAL ESTATE CO., INC","$759,000","- Sold","2","bds","2","ba","957","sqft","Sold 09/27/2021","https://photos.zillowstatic.com/fp/0dfcb866c8a9a260108dae5f9433485c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3632 Ruette De Vl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,236""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3632 Ruette De Vl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.943226,""longitude"":-117.23598},""url"":""https://www.zillow.com/homedetails/3632-Ruette-De-Vl-San-Diego-CA-92130/16777109_zpid/""}","https://www.zillow.com/homedetails/3632-Ruette-De-Vl-San-Diego-CA-92130/16777109_zpid/","3632 Ruette De Vl, San Diego, CA 92130","HOMESMART REALTY WEST","$758,000","- Sold","2","bds","3","ba","1,236","sqft","Sold 08/10/2020","https://photos.zillowstatic.com/fp/419110992782f9a8f593956cdbe2e5bf-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4049 Carmel View Rd Unit 85, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,071""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4049 Carmel View Rd UNIT 85"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94513,""longitude"":-117.232315},""url"":""https://www.zillow.com/homedetails/4049-Carmel-View-Rd-UNIT-85-San-Diego-CA-92130/16776729_zpid/""}","https://www.zillow.com/homedetails/4049-Carmel-View-Rd-UNIT-85-San-Diego-CA-92130/16776729_zpid/","4049 Carmel View Rd UNIT 85, San Diego, CA 92130","ALLISON JAMES ESTATES & HOMES","$756,000","- Sold","2","bds","2","ba","1,071","sqft","Sold 08/15/2022","https://photos.zillowstatic.com/fp/1f8c556eeb6d2522420a6fdcab5e7ca5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3775 Carmel View Rd Unit 4, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,360""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3775 Carmel View Rd UNIT 4"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94015,""longitude"":-117.23205},""url"":""https://www.zillow.com/homedetails/3775-Carmel-View-Rd-UNIT-4-San-Diego-CA-92130/51079263_zpid/""}","https://www.zillow.com/homedetails/3775-Carmel-View-Rd-UNIT-4-San-Diego-CA-92130/51079263_zpid/","3775 Carmel View Rd UNIT 4, San Diego, CA 92130","$755,000","- Sold","PACIFIC SOTHEBY'S INT'L REALTY","2","bds","3","ba","1,360","sqft","Sold 04/15/2020","https://photos.zillowstatic.com/fp/54d5cc68fb9611a67092cb597177ead4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12613 El Camino Real Unit B, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,351""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12613 El Camino Real UNIT B"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94672,""longitude"":-117.23555},""url"":""https://www.zillow.com/homedetails/12613-El-Camino-Real-UNIT-B-San-Diego-CA-92130/52511689_zpid/""}","https://www.zillow.com/homedetails/12613-El-Camino-Real-UNIT-B-San-Diego-CA-92130/52511689_zpid/","12613 El Camino Real UNIT B, San Diego, CA 92130","OPENDOOR BROKERAGE INC.","$752,000","- Sold","2","bds","3","ba","1,351","sqft","Sold 11/08/2022","https://photos.zillowstatic.com/fp/3c77b071153a297f1b5a54e42397c58f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4128 Via Candidiz Unit 145, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,146""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4128 Via Candidiz UNIT 145"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.950386,""longitude"":-117.22782},""url"":""https://www.zillow.com/homedetails/4128-Via-Candidiz-UNIT-145-San-Diego-CA-92130/16768602_zpid/""}","https://www.zillow.com/homedetails/4128-Via-Candidiz-UNIT-145-San-Diego-CA-92130/16768602_zpid/","4128 Via Candidiz UNIT 145, San Diego, CA 92130","PREVAIL REALTY","$750,000","- Sold","2","bds","3","ba","1,146","sqft","Sold 07/06/2021","https://photos.zillowstatic.com/fp/a17dc7f018cf4c901e311908e7975f89-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3762 Caminito Cielo Del Mar, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,178""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3762 Caminito Cielo Del Mar"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94162,""longitude"":-117.23319},""url"":""https://www.zillow.com/homedetails/3762-Caminito-Cielo-Del-Mar-San-Diego-CA-92130/16776650_zpid/""}","https://www.zillow.com/homedetails/3762-Caminito-Cielo-Del-Mar-San-Diego-CA-92130/16776650_zpid/","3762 Caminito Cielo Del Mar, San Diego, CA 92130","PACIFIC SOTHEBY'S INT'L REALTY","$750,000","- Sold","2","bds","3","ba","1,178","sqft","Sold 03/01/2021","https://photos.zillowstatic.com/fp/223d213ef57ab9647ba77f226b81cd5f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4035 Carmel View Rd Unit 117, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,071""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4035 Carmel View Rd UNIT 117"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94513,""longitude"":-117.232315},""url"":""https://www.zillow.com/homedetails/4035-Carmel-View-Rd-UNIT-117-San-Diego-CA-92130/16776761_zpid/""}","https://www.zillow.com/homedetails/4035-Carmel-View-Rd-UNIT-117-San-Diego-CA-92130/16776761_zpid/","4035 Carmel View Rd UNIT 117, San Diego, CA 92130","EXP REALTY OF CALIFORNIA, INC","$750,000","- Sold","2","bds","2","ba","1,071","sqft","Sold 02/28/2022","https://photos.zillowstatic.com/fp/2fcb8c3334cc6d330ab9241150a0f124-p_e.jpg","Save this home"
