"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8263 Camino Del Oro Unit 277, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,308""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8263 Camino Del Oro UNIT 277"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85591,""longitude"":-117.25605},""url"":""https://www.zillow.com/homedetails/8263-Camino-Del-Oro-UNIT-277-La-Jolla-CA-92037/16838767_zpid/""}","https://www.zillow.com/homedetails/8263-Camino-Del-Oro-UNIT-277-La-Jolla-CA-92037/16838767_zpid/","8263 Camino Del Oro UNIT 277, La Jolla, CA 92037","LATITUDE 32 REALTY","$2.15M","- Sold","2","bds","2","ba","1,308","sqft","Sold 02/01/2022","https://www.zillow.com/homedetails/8263-Camino-Del-Oro-UNIT-277-La-Jolla-CA-92037/16838767_zpid/","https://photos.zillowstatic.com/fp/be21ae6bca75001a6774b365eeff956a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""464 Prospect St Unit 7, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,173""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""464 Prospect St UNIT 7"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.842636,""longitude"":-117.27914},""url"":""https://www.zillow.com/homedetails/464-Prospect-St-UNIT-7-La-Jolla-CA-92037/295347003_zpid/""}","https://www.zillow.com/homedetails/464-Prospect-St-UNIT-7-La-Jolla-CA-92037/295347003_zpid/","464 Prospect St UNIT 7, La Jolla, CA 92037","PACIFIC SOTHEBY'S INT'L REALTY","$3.00M","- Sold","2","bds","3","ba","2,173","sqft","Sold 02/01/2022","https://www.zillow.com/homedetails/464-Prospect-St-UNIT-7-La-Jolla-CA-92037/295347003_zpid/","https://photos.zillowstatic.com/fp/97ec7ad4ce08aa5e68a831c08f632f01-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""831 Candlelight Pl, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,228""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""831 Candlelight Pl"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.812473,""longitude"":-117.2591},""url"":""https://www.zillow.com/homedetails/831-Candlelight-Pl-La-Jolla-CA-92037/16856294_zpid/""}","https://www.zillow.com/homedetails/831-Candlelight-Pl-La-Jolla-CA-92037/16856294_zpid/","831 Candlelight Pl, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$2.23M","- Sold","2","bds","2","ba","1,228","sqft","Sold 01/31/2022","https://www.zillow.com/homedetails/831-Candlelight-Pl-La-Jolla-CA-92037/16856294_zpid/","https://photos.zillowstatic.com/fp/511105272dde07ac08a1e16b3df8e312-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1040 S Coast Blvd S #401, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""976""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1040 S Coast Blvd S #401"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/1040-S-Coast-Blvd-S-401-La-Jolla-CA-92037/2069186240_zpid/""}","https://www.zillow.com/homedetails/1040-S-Coast-Blvd-S-401-La-Jolla-CA-92037/2069186240_zpid/","1040 S Coast Blvd S #401, La Jolla, CA 92037","COMPASS","$1.41M","- Sold","2","bds","2","ba","976","sqft","Sold 01/27/2022","https://www.zillow.com/homedetails/1040-S-Coast-Blvd-S-401-La-Jolla-CA-92037/2069186240_zpid/","https://photos.zillowstatic.com/fp/1e0f813dfd51c440bfb819ccd0da6ab2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2500 Torrey Pines Rd Unit 803, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,344""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2500 Torrey Pines Rd UNIT 803"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.851456,""longitude"":-117.24963},""url"":""https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-803-La-Jolla-CA-92037/16839527_zpid/""}","https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-803-La-Jolla-CA-92037/16839527_zpid/","2500 Torrey Pines Rd UNIT 803, La Jolla, CA 92037","ROBINSON REALTY INC","$1.12M","- Sold","2","bds","2","ba","1,344","sqft","Sold 01/24/2022","https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-803-La-Jolla-CA-92037/16839527_zpid/","https://photos.zillowstatic.com/fp/3025798c6eec43201c8c90939c68c866-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2610 Torrey Pines Rd Apt C23, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,204""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2610 Torrey Pines Rd APT C23"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.852,""longitude"":-117.24742},""url"":""https://www.zillow.com/homedetails/2610-Torrey-Pines-Rd-APT-C23-La-Jolla-CA-92037/16839468_zpid/""}","https://www.zillow.com/homedetails/2610-Torrey-Pines-Rd-APT-C23-La-Jolla-CA-92037/16839468_zpid/","2610 Torrey Pines Rd APT C23, La Jolla, CA 92037","KELLER WILLIAMS REALTY","$700,000","- Sold","2","bds","2","ba","1,204","sqft","Sold 01/21/2022","https://www.zillow.com/homedetails/2610-Torrey-Pines-Rd-APT-C23-La-Jolla-CA-92037/16839468_zpid/","https://photos.zillowstatic.com/fp/96a73a39355be9a3ceac1873d18aeb3f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5366 La Jolla Blvd, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,350""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5366 La Jolla Blvd"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.810455,""longitude"":-117.26656},""url"":""https://www.zillow.com/homedetails/5366-La-Jolla-Blvd-La-Jolla-CA-92037/16907513_zpid/""}","https://www.zillow.com/homedetails/5366-La-Jolla-Blvd-La-Jolla-CA-92037/16907513_zpid/","5366 La Jolla Blvd, La Jolla, CA 92037","","$1.27M","- Sold","2","bds","2","ba","1,350","sqft","Sold 01/14/2022","","","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5366 La Jolla Blvd Unit 205c, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,353""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5366 La Jolla Blvd UNIT 205C"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.810455,""longitude"":-117.26656},""url"":""https://www.zillow.com/homedetails/5366-La-Jolla-Blvd-UNIT-205C-La-Jolla-CA-92037/2084425653_zpid/""}","https://www.zillow.com/homedetails/5366-La-Jolla-Blvd-UNIT-205C-La-Jolla-CA-92037/2084425653_zpid/","5366 La Jolla Blvd UNIT 205C, La Jolla, CA 92037","COMPASS","$1.27M","- Sold","2","bds","2","ba","1,353","sqft","Sold 01/14/2022","https://www.zillow.com/homedetails/5366-La-Jolla-Blvd-UNIT-205C-La-Jolla-CA-92037/2084425653_zpid/","https://photos.zillowstatic.com/fp/02d43724dd7ddb8a0a139b5c5d708359-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""265 Coast Blvd Unit 9, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,673""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""265 Coast Blvd UNIT 9"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.840397,""longitude"":-117.28114},""url"":""https://www.zillow.com/homedetails/265-Coast-Blvd-UNIT-9-La-Jolla-CA-92037/16848573_zpid/""}","https://www.zillow.com/homedetails/265-Coast-Blvd-UNIT-9-La-Jolla-CA-92037/16848573_zpid/","265 Coast Blvd UNIT 9, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$2.13M","- Sold","2","bds","3","ba","1,673","sqft","Sold 01/11/2022","https://www.zillow.com/homedetails/265-Coast-Blvd-UNIT-9-La-Jolla-CA-92037/16848573_zpid/","https://photos.zillowstatic.com/fp/9d3a74599f6c74937c7b160adb6228d3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5656 La Jolla Blvd #2, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,396""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5656 La Jolla Blvd #2"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/5656-La-Jolla-Blvd-2-La-Jolla-CA-92037/2068016947_zpid/""}","https://www.zillow.com/homedetails/5656-La-Jolla-Blvd-2-La-Jolla-CA-92037/2068016947_zpid/","5656 La Jolla Blvd #2, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$1.46M","- Sold","2","bds","2","ba","1,396","sqft","Sold 01/10/2022","https://www.zillow.com/homedetails/5656-La-Jolla-Blvd-2-La-Jolla-CA-92037/2068016947_zpid/","https://photos.zillowstatic.com/fp/3b71fb343e2422bbf0a479e82b2efd93-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""701 Arenas St, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""975""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""701 Arenas St"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.835434,""longitude"":-117.27496},""url"":""https://www.zillow.com/homedetails/701-Arenas-St-La-Jolla-CA-92037/16849529_zpid/""}","https://www.zillow.com/homedetails/701-Arenas-St-La-Jolla-CA-92037/16849529_zpid/","701 Arenas St, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$1.80M","- Sold","2","bds","1","ba","975","sqft","Sold 01/04/2022","https://www.zillow.com/homedetails/701-Arenas-St-La-Jolla-CA-92037/16849529_zpid/","https://photos.zillowstatic.com/fp/87462295bf68f7b65f9d059c40ce900d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7509 Draper Ave Unit 310, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""944""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7509 Draper Ave UNIT 310"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.840046,""longitude"":-117.275856},""url"":""https://www.zillow.com/homedetails/7509-Draper-Ave-UNIT-310-La-Jolla-CA-92037/63659124_zpid/""}","https://www.zillow.com/homedetails/7509-Draper-Ave-UNIT-310-La-Jolla-CA-92037/63659124_zpid/","7509 Draper Ave UNIT 310, La Jolla, CA 92037","PACIFIC SOTHEBY'S INT'L REALTY","$1.15M","- Sold","2","bds","2","ba","944","sqft","Sold 01/03/2022","https://www.zillow.com/homedetails/7509-Draper-Ave-UNIT-310-La-Jolla-CA-92037/63659124_zpid/","https://photos.zillowstatic.com/fp/0e94658f40e3ae0318c4be01fdd0a0b2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8282 Gilman Dr Unit 42, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""978""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8282 Gilman Dr UNIT 42"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.855755,""longitude"":-117.23787},""url"":""https://www.zillow.com/homedetails/8282-Gilman-Dr-UNIT-42-La-Jolla-CA-92037/16840289_zpid/""}","https://www.zillow.com/homedetails/8282-Gilman-Dr-UNIT-42-La-Jolla-CA-92037/16840289_zpid/","8282 Gilman Dr UNIT 42, La Jolla, CA 92037","COLDWELL BANKER WEST","$710,000","- Sold","2","bds","3","ba","978","sqft","Sold 12/31/2021","https://www.zillow.com/homedetails/8282-Gilman-Dr-UNIT-42-La-Jolla-CA-92037/16840289_zpid/","https://photos.zillowstatic.com/fp/d1f251e956ef973f2783f20a516c60f7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8442 Via Sonoma Unit 79, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,332""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8442 Via Sonoma UNIT 79"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.859444,""longitude"":-117.231964},""url"":""https://www.zillow.com/homedetails/8442-Via-Sonoma-UNIT-79-La-Jolla-CA-92037/16840683_zpid/""}","https://www.zillow.com/homedetails/8442-Via-Sonoma-UNIT-79-La-Jolla-CA-92037/16840683_zpid/","8442 Via Sonoma UNIT 79, La Jolla, CA 92037","DREAM MAKERS REALTY","$890,370","- Sold","2","bds","3","ba","1,332","sqft","Sold 12/30/2021","https://www.zillow.com/homedetails/8442-Via-Sonoma-UNIT-79-La-Jolla-CA-92037/16840683_zpid/","https://photos.zillowstatic.com/fp/5ddfee1219fbcda2095029ffc8492ba1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""939 Coast Blvd Unit 14c, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,841""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""939 Coast Blvd UNIT 14C"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.847897,""longitude"":-117.2762},""url"":""https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-14C-La-Jolla-CA-92037/16847750_zpid/""}","https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-14C-La-Jolla-CA-92037/16847750_zpid/","939 Coast Blvd UNIT 14C, La Jolla, CA 92037","COLDWELL BANKER REALTY","$2.23M","- Sold","2","bds","2","ba","1,841","sqft","Sold 12/29/2021","https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-14C-La-Jolla-CA-92037/16847750_zpid/","https://photos.zillowstatic.com/fp/ec5125f44999d856b48da8fde276a55a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5410 La Jolla Blvd #a106, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,347""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5410 La Jolla Blvd #A106"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.810818,""longitude"":-117.267166},""url"":""https://www.zillow.com/homedetails/5410-La-Jolla-Blvd-A106-La-Jolla-CA-92037/63659222_zpid/""}","https://www.zillow.com/homedetails/5410-La-Jolla-Blvd-A106-La-Jolla-CA-92037/63659222_zpid/","5410 La Jolla Blvd #A106, La Jolla, CA 92037","COMPASS","$1.18M","- Sold","2","bds","2","ba","1,347","sqft","Sold 12/29/2021","https://www.zillow.com/homedetails/5410-La-Jolla-Blvd-A106-La-Jolla-CA-92037/63659222_zpid/","https://photos.zillowstatic.com/fp/e677a38e13e091e4c18a4d5083d09c36-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2510 Torrey Pines Rd Unit 409, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""751""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2510 Torrey Pines Rd UNIT 409"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.851585,""longitude"":-117.24913},""url"":""https://www.zillow.com/homedetails/2510-Torrey-Pines-Rd-UNIT-409-La-Jolla-CA-92037/16839602_zpid/""}","https://www.zillow.com/homedetails/2510-Torrey-Pines-Rd-UNIT-409-La-Jolla-CA-92037/16839602_zpid/","2510 Torrey Pines Rd UNIT 409, La Jolla, CA 92037","EXP REALTY OF CALIFORNIA INC","$568,000","- Sold","2","bds","1","ba","751","sqft","Sold 12/25/2021","https://www.zillow.com/homedetails/2510-Torrey-Pines-Rd-UNIT-409-La-Jolla-CA-92037/16839602_zpid/","https://photos.zillowstatic.com/fp/b1a02a9dd37e1b0cd622d39fe8c46314-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""531 Fern Gln, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,662""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""531 Fern Gln"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.833813,""longitude"":-117.276535},""url"":""https://www.zillow.com/homedetails/531-Fern-Gln-La-Jolla-CA-92037/16849786_zpid/""}","https://www.zillow.com/homedetails/531-Fern-Gln-La-Jolla-CA-92037/16849786_zpid/","531 Fern Gln, La Jolla, CA 92037","COMPASS","$1.53M","- Sold","2","bds","3","ba","1,662","sqft","Sold 12/23/2021","https://www.zillow.com/homedetails/531-Fern-Gln-La-Jolla-CA-92037/16849786_zpid/","https://photos.zillowstatic.com/fp/29beda8694e21dd0292b8275dc0f5443-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5656 La Jolla Blvd #4, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,395""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5656 La Jolla Blvd #4"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/5656-La-Jolla-Blvd-4-La-Jolla-CA-92037/2068016946_zpid/""}","https://www.zillow.com/homedetails/5656-La-Jolla-Blvd-4-La-Jolla-CA-92037/2068016946_zpid/","5656 La Jolla Blvd #4, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$1.45M","- Sold","2","bds","3","ba","1,395","sqft","Sold 12/22/2021","https://www.zillow.com/homedetails/5656-La-Jolla-Blvd-4-La-Jolla-CA-92037/2068016946_zpid/","https://photos.zillowstatic.com/fp/ce7c46e30c93e835cd42b59714203f65-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8803 Gilman Dr Unit E, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""913""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8803 Gilman Dr UNIT E"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.867527,""longitude"":-117.23662},""url"":""https://www.zillow.com/homedetails/8803-Gilman-Dr-UNIT-E-La-Jolla-CA-92037/16835731_zpid/""}","https://www.zillow.com/homedetails/8803-Gilman-Dr-UNIT-E-La-Jolla-CA-92037/16835731_zpid/","8803 Gilman Dr UNIT E, La Jolla, CA 92037","RE/MAX CONNECTIONS","$630,000","- Sold","2","bds","1","ba","913","sqft","Sold 12/17/2021","https://www.zillow.com/homedetails/8803-Gilman-Dr-UNIT-E-La-Jolla-CA-92037/16835731_zpid/","https://photos.zillowstatic.com/fp/cf5c5be68240f14a17ad684bbf295bfb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5726 La Jolla Blvd Unit 206, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,111""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5726 La Jolla Blvd UNIT 206"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.816288,""longitude"":-117.271416},""url"":""https://www.zillow.com/homedetails/5726-La-Jolla-Blvd-UNIT-206-La-Jolla-CA-92037/16855443_zpid/""}","https://www.zillow.com/homedetails/5726-La-Jolla-Blvd-UNIT-206-La-Jolla-CA-92037/16855443_zpid/","5726 La Jolla Blvd UNIT 206, La Jolla, CA 92037","BUNCH REALTY GROUP","$1.06M","- Sold","2","bds","2","ba","1,111","sqft","Sold 12/17/2021","https://www.zillow.com/homedetails/5726-La-Jolla-Blvd-UNIT-206-La-Jolla-CA-92037/16855443_zpid/","https://photos.zillowstatic.com/fp/123f7cb5aebd2c62f476532ea9e6153f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3169 Evening Way Unit C, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,097""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3169 Evening Way UNIT C"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.868713,""longitude"":-117.23702},""url"":""https://www.zillow.com/homedetails/3169-Evening-Way-UNIT-C-La-Jolla-CA-92037/16835627_zpid/""}","https://www.zillow.com/homedetails/3169-Evening-Way-UNIT-C-La-Jolla-CA-92037/16835627_zpid/","3169 Evening Way UNIT C, La Jolla, CA 92037","KELLER WILLIAMS REALTY","$750,000","- Sold","2","bds","2","ba","1,097","sqft","Sold 12/15/2021","https://www.zillow.com/homedetails/3169-Evening-Way-UNIT-C-La-Jolla-CA-92037/16835627_zpid/","https://photos.zillowstatic.com/fp/b048e3419436667792dd4f3e5978cbf1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""551 Rosemont St, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,338""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""551 Rosemont St"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827976,""longitude"":-117.274086},""url"":""https://www.zillow.com/homedetails/551-Rosemont-St-La-Jolla-CA-92037/16850479_zpid/""}","https://www.zillow.com/homedetails/551-Rosemont-St-La-Jolla-CA-92037/16850479_zpid/","551 Rosemont St, La Jolla, CA 92037","COMPASS","$1.90M","- Sold","2","bds","3","ba","2,338","sqft","Sold 12/15/2021","https://www.zillow.com/homedetails/551-Rosemont-St-La-Jolla-CA-92037/16850479_zpid/","https://photos.zillowstatic.com/fp/01dfdeafedbdefc00a4d5d7ce1b08e86-p_e.jpg","Save this home"
