"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","property-card-link href","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1663 Ceanothus Ct, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,728""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1663 Ceanothus Ct"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.102333,""longitude"":-117.27919},""url"":""https://www.zillow.com/homedetails/1663-Ceanothus-Ct-Carlsbad-CA-92011/16658750_zpid/""}","https://www.zillow.com/homedetails/1663-Ceanothus-Ct-Carlsbad-CA-92011/16658750_zpid/","1663 Ceanothus Ct, Carlsbad, CA 92011","LINCOLN REALTY GROUP","$935,000","- Sold","3","bds","3","ba","1,728","sqft","Sold 08/26/2021","https://www.zillow.com/homedetails/1663-Ceanothus-Ct-Carlsbad-CA-92011/16658750_zpid/","https://photos.zillowstatic.com/fp/74d51bd850b51e082145f6eb52aff041-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1845 Cliff Swallow Ln, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,669""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1845 Cliff Swallow Ln"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10591,""longitude"":-117.26841},""url"":""https://www.zillow.com/homedetails/1845-Cliff-Swallow-Ln-Carlsbad-CA-92011/119816805_zpid/""}","https://www.zillow.com/homedetails/1845-Cliff-Swallow-Ln-Carlsbad-CA-92011/119816805_zpid/","1845 Cliff Swallow Ln, Carlsbad, CA 92011","CENTURY 21 TOP PRODUCERS","$935,000","- Sold","3","bds","3","ba","1,669","sqft","Sold 02/02/2022","https://www.zillow.com/homedetails/1845-Cliff-Swallow-Ln-Carlsbad-CA-92011/119816805_zpid/","https://photos.zillowstatic.com/fp/7f926a46c82783ee5f133d0f1d49e000-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7197 Pintail Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,947""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7197 Pintail Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.097797,""longitude"":-117.275406},""url"":""https://www.zillow.com/homedetails/7197-Pintail-Dr-Carlsbad-CA-92011/16658913_zpid/""}","https://www.zillow.com/homedetails/7197-Pintail-Dr-Carlsbad-CA-92011/16658913_zpid/","7197 Pintail Dr, Carlsbad, CA 92011","CAL RES CONSULTING","$931,000","- Sold","3","bds","3","ba","1,947","sqft","Sold 03/03/2021","https://www.zillow.com/homedetails/7197-Pintail-Dr-Carlsbad-CA-92011/16658913_zpid/","https://photos.zillowstatic.com/fp/573489c0b9584fdee294da7a5bc36784-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""828 Bluewater Rd, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,465""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""828 Bluewater Rd"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.108414,""longitude"":-117.31169},""url"":""https://www.zillow.com/homedetails/828-Bluewater-Rd-Carlsbad-CA-92011/16653594_zpid/""}","https://www.zillow.com/homedetails/828-Bluewater-Rd-Carlsbad-CA-92011/16653594_zpid/","828 Bluewater Rd, Carlsbad, CA 92011","TURNER REAL ESTATE","$930,000","- Sold","3","bds","3","ba","1,465","sqft","Sold 02/02/2021","https://www.zillow.com/homedetails/828-Bluewater-Rd-Carlsbad-CA-92011/16653594_zpid/","https://photos.zillowstatic.com/fp/b445f0c97d729ecec7d71b8f16ac6cda-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""815 Spindrift Ln, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,404""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""815 Spindrift Ln"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.107178,""longitude"":-117.31161},""url"":""https://www.zillow.com/homedetails/815-Spindrift-Ln-Carlsbad-CA-92011/16653672_zpid/""}","https://www.zillow.com/homedetails/815-Spindrift-Ln-Carlsbad-CA-92011/16653672_zpid/","815 Spindrift Ln, Carlsbad, CA 92011","HOMESMART REALTY WEST","$930,000","- Sold","3","bds","2","ba","1,404","sqft","Sold 03/09/2021","https://www.zillow.com/homedetails/815-Spindrift-Ln-Carlsbad-CA-92011/16653672_zpid/","https://photos.zillowstatic.com/fp/6add7d73740ed56f8e202a298caab6f6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1658 Fairlead Ave, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,500""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1658 Fairlead Ave"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.11291,""longitude"":-117.27801},""url"":""https://www.zillow.com/homedetails/1658-Fairlead-Ave-Carlsbad-CA-92011/123850460_zpid/""}","https://www.zillow.com/homedetails/1658-Fairlead-Ave-Carlsbad-CA-92011/123850460_zpid/","1658 Fairlead Ave, Carlsbad, CA 92011","REDFIN CORPORATION","$930,000","- Sold","3","bds","3","ba","1,500","sqft","Sold 08/26/2022","https://www.zillow.com/homedetails/1658-Fairlead-Ave-Carlsbad-CA-92011/123850460_zpid/","https://photos.zillowstatic.com/fp/10528b1d3f9250b03234a73e50fa3036-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""922 Daisy Ave, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,685""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""922 Daisy Ave"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.1026,""longitude"":-117.30251},""url"":""https://www.zillow.com/homedetails/922-Daisy-Ave-Carlsbad-CA-92011/16652647_zpid/""}","https://www.zillow.com/homedetails/922-Daisy-Ave-Carlsbad-CA-92011/16652647_zpid/","922 Daisy Ave, Carlsbad, CA 92011","EXP REALTY OF CALIFORNIA, INC.","$929,900","- Sold","3","bds","2","ba","1,685","sqft","Sold 06/15/2020","https://www.zillow.com/homedetails/922-Daisy-Ave-Carlsbad-CA-92011/16652647_zpid/","https://photos.zillowstatic.com/fp/9640c475d2ee684a8b3c3fe349de6425-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6751 Nepeta Way, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,346""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6751 Nepeta Way"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.110905,""longitude"":-117.31088},""url"":""https://www.zillow.com/homedetails/6751-Nepeta-Way-Carlsbad-CA-92011/16652835_zpid/""}","https://www.zillow.com/homedetails/6751-Nepeta-Way-Carlsbad-CA-92011/16652835_zpid/","6751 Nepeta Way, Carlsbad, CA 92011","","$929,000","- Sold","3","bds","2","ba","1,346","sqft","Sold 01/24/2022","https://www.zillow.com/homedetails/6751-Nepeta-Way-Carlsbad-CA-92011/16652835_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.110904693603516,-117.31088256835938&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=K8htahbK0d-dCbE8OQ0nRDnTfFo=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""865 Heather Way, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,666""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""865 Heather Way"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10336,""longitude"":-117.307045},""url"":""https://www.zillow.com/homedetails/865-Heather-Way-Carlsbad-CA-92011/16653286_zpid/""}","https://www.zillow.com/homedetails/865-Heather-Way-Carlsbad-CA-92011/16653286_zpid/","865 Heather Way, Carlsbad, CA 92011","COMPASS","$929,000","- Sold","3","bds","3","ba","1,666","sqft","Sold 11/10/2020","https://www.zillow.com/homedetails/865-Heather-Way-Carlsbad-CA-92011/16653286_zpid/","https://photos.zillowstatic.com/fp/0121f87f057e778a71d553786fdb9c63-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6947 Sandcastle Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,700""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6947 Sandcastle Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.105625,""longitude"":-117.3094},""url"":""https://www.zillow.com/homedetails/6947-Sandcastle-Dr-Carlsbad-CA-92011/16653810_zpid/""}","https://www.zillow.com/homedetails/6947-Sandcastle-Dr-Carlsbad-CA-92011/16653810_zpid/","6947 Sandcastle Dr, Carlsbad, CA 92011","SEA VILLA REALTY","$926,000","- Sold","3","bds","3","ba","1,700","sqft","Sold 11/09/2020","https://www.zillow.com/homedetails/6947-Sandcastle-Dr-Carlsbad-CA-92011/16653810_zpid/","https://photos.zillowstatic.com/fp/24971bd4452e790f6c93b6254d3a11cc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6868 Shearwaters Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,700""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6868 Shearwaters Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10774,""longitude"":-117.31024},""url"":""https://www.zillow.com/homedetails/6868-Shearwaters-Dr-Carlsbad-CA-92011/16653753_zpid/""}","https://www.zillow.com/homedetails/6868-Shearwaters-Dr-Carlsbad-CA-92011/16653753_zpid/","6868 Shearwaters Dr, Carlsbad, CA 92011","REDFIN CORPORATION","$925,000","- Sold","3","bds","3","ba","1,700","sqft","Sold 11/23/2020","https://www.zillow.com/homedetails/6868-Shearwaters-Dr-Carlsbad-CA-92011/16653753_zpid/","https://photos.zillowstatic.com/fp/acef816762bbdcf7f2b00b43b430cbc7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7019 Lavender Way, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,680""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7019 Lavender Way"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.102715,""longitude"":-117.30751},""url"":""https://www.zillow.com/homedetails/7019-Lavender-Way-Carlsbad-CA-92011/16653275_zpid/""}","https://www.zillow.com/homedetails/7019-Lavender-Way-Carlsbad-CA-92011/16653275_zpid/","7019 Lavender Way, Carlsbad, CA 92011","BIG BLOCK REALTY","$915,000","- Sold","3","bds","3","ba","1,680","sqft","Sold 07/17/2020","https://www.zillow.com/homedetails/7019-Lavender-Way-Carlsbad-CA-92011/16653275_zpid/","https://photos.zillowstatic.com/fp/c979731e189e718a9893cd5862481392-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6829 Shearwaters Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,700""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6829 Shearwaters Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.109238,""longitude"":-117.3112},""url"":""https://www.zillow.com/homedetails/6829-Shearwaters-Dr-Carlsbad-CA-92011/16653713_zpid/""}","https://www.zillow.com/homedetails/6829-Shearwaters-Dr-Carlsbad-CA-92011/16653713_zpid/","6829 Shearwaters Dr, Carlsbad, CA 92011","COLDWELL BANKER WEST","$915,000","- Sold","3","bds","3","ba","1,700","sqft","Sold 02/12/2021","https://www.zillow.com/homedetails/6829-Shearwaters-Dr-Carlsbad-CA-92011/16653713_zpid/","https://photos.zillowstatic.com/fp/e7d9dd273e22d209aa76c13242002f9b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6813 Briarwood Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,443""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6813 Briarwood Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.109722,""longitude"":-117.30139},""url"":""https://www.zillow.com/homedetails/6813-Briarwood-Dr-Carlsbad-CA-92011/16654196_zpid/""}","https://www.zillow.com/homedetails/6813-Briarwood-Dr-Carlsbad-CA-92011/16654196_zpid/","6813 Briarwood Dr, Carlsbad, CA 92011","","$915,000","- Sold","3","bds","2.5","ba","1,443","sqft","Sold 03/11/2022","https://www.zillow.com/homedetails/6813-Briarwood-Dr-Carlsbad-CA-92011/16654196_zpid/","https://photos.zillowstatic.com/fp/38a1340d8ba10937702a5903927b7a94-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7187 Surfbird Cir, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,705""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7187 Surfbird Cir"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.102627,""longitude"":-117.28639},""url"":""https://www.zillow.com/homedetails/7187-Surfbird-Cir-Carlsbad-CA-92011/16659146_zpid/""}","https://www.zillow.com/homedetails/7187-Surfbird-Cir-Carlsbad-CA-92011/16659146_zpid/","7187 Surfbird Cir, Carlsbad, CA 92011","COMPASS","$915,000","- Sold","3","bds","3","ba","1,705","sqft","Sold 01/05/2021","https://www.zillow.com/homedetails/7187-Surfbird-Cir-Carlsbad-CA-92011/16659146_zpid/","https://photos.zillowstatic.com/fp/a9bb1ab6801b8c7e9b9e223e6c999437-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1740 Bluebird Ln, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,720""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1740 Bluebird Ln"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.11541,""longitude"":-117.27797},""url"":""https://www.zillow.com/homedetails/1740-Bluebird-Ln-Carlsbad-CA-92011/16659295_zpid/""}","https://www.zillow.com/homedetails/1740-Bluebird-Ln-Carlsbad-CA-92011/16659295_zpid/","1740 Bluebird Ln, Carlsbad, CA 92011","THE LUND TEAM, INC","$915,000","- Sold","3","bds","3","ba","1,720","sqft","Sold 05/17/2021","https://www.zillow.com/homedetails/1740-Bluebird-Ln-Carlsbad-CA-92011/16659295_zpid/","https://photos.zillowstatic.com/fp/b03001c11194107e93bab2ac1cf019d8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6694 Encelia Pl, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,048""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6694 Encelia Pl"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10968,""longitude"":-117.278145},""url"":""https://www.zillow.com/homedetails/6694-Encelia-Pl-Carlsbad-CA-92011/333878777_zpid/""}","https://www.zillow.com/homedetails/6694-Encelia-Pl-Carlsbad-CA-92011/333878777_zpid/","6694 Encelia Pl, Carlsbad, CA 92011","SHAFRAN REALTY GROUP","$910,000","- Sold","3","bds","3","ba","2,048","sqft","Sold 10/07/2020","https://www.zillow.com/homedetails/6694-Encelia-Pl-Carlsbad-CA-92011/333878777_zpid/","https://photos.zillowstatic.com/fp/e7c6e4655563ecbb8738927cee3f665e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6694 Encelia Pl, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,048""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6694 Encelia Pl"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10968,""longitude"":-117.278145},""url"":""https://www.zillow.com/homedetails/6694-Encelia-Pl-Carlsbad-CA-92011/2078150739_zpid/""}","https://www.zillow.com/homedetails/6694-Encelia-Pl-Carlsbad-CA-92011/2078150739_zpid/","6694 Encelia Pl, Carlsbad, CA 92011","","$910,000","- Sold","3","bds","3","ba","2,048","sqft","Sold 10/07/2020","https://www.zillow.com/homedetails/6694-Encelia-Pl-Carlsbad-CA-92011/2078150739_zpid/","https://photos.zillowstatic.com/fp/411cc2797e8fa82b0c15e1dda187cf8c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7131 Surfbird Cir, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,845""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7131 Surfbird Cir"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.103226,""longitude"":-117.28613},""url"":""https://www.zillow.com/homedetails/7131-Surfbird-Cir-Carlsbad-CA-92011/16659149_zpid/""}","https://www.zillow.com/homedetails/7131-Surfbird-Cir-Carlsbad-CA-92011/16659149_zpid/","7131 Surfbird Cir, Carlsbad, CA 92011","SHAFRAN REALTY GROUP","$906,000","- Sold","3","bds","3","ba","1,845","sqft","Sold 07/08/2020","https://www.zillow.com/homedetails/7131-Surfbird-Cir-Carlsbad-CA-92011/16659149_zpid/","https://photos.zillowstatic.com/fp/238fc7de4b4f5b0c55e7495525e8dcfb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7374 Portage Way, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,691""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7374 Portage Way"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.09469,""longitude"":-117.310684},""url"":""https://www.zillow.com/homedetails/7374-Portage-Way-Carlsbad-CA-92011/16662146_zpid/""}","https://www.zillow.com/homedetails/7374-Portage-Way-Carlsbad-CA-92011/16662146_zpid/","7374 Portage Way, Carlsbad, CA 92011","THE LUND TEAM, INC","$905,000","- Sold","3","bds","3","ba","1,691","sqft","Sold 03/19/2020","https://www.zillow.com/homedetails/7374-Portage-Way-Carlsbad-CA-92011/16662146_zpid/","https://photos.zillowstatic.com/fp/ae5dfb8d0db5d95d0e6566ced1e62f16-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6970 Sandcastle Dr, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,675""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6970 Sandcastle Dr"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.105103,""longitude"":-117.30886},""url"":""https://www.zillow.com/homedetails/6970-Sandcastle-Dr-Carlsbad-CA-92011/16653794_zpid/""}","https://www.zillow.com/homedetails/6970-Sandcastle-Dr-Carlsbad-CA-92011/16653794_zpid/","6970 Sandcastle Dr, Carlsbad, CA 92011","COLDWELL BANKER REALTY","$901,000","- Sold","3","bds","3","ba","1,675","sqft","Sold 08/12/2020","https://www.zillow.com/homedetails/6970-Sandcastle-Dr-Carlsbad-CA-92011/16653794_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.1051025390625,-117.3088607788086&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FzVYX1Ogyen-A29h80RFeZY94fY=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1393 Puffin Pl, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,781""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1393 Puffin Pl"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.104877,""longitude"":-117.29026},""url"":""https://www.zillow.com/homedetails/1393-Puffin-Pl-Carlsbad-CA-92011/16659105_zpid/""}","https://www.zillow.com/homedetails/1393-Puffin-Pl-Carlsbad-CA-92011/16659105_zpid/","1393 Puffin Pl, Carlsbad, CA 92011","COLDWELL BANKER REALTY","$900,000","- Sold","3","bds","2","ba","1,781","sqft","Sold 04/30/2020","https://www.zillow.com/homedetails/1393-Puffin-Pl-Carlsbad-CA-92011/16659105_zpid/","https://photos.zillowstatic.com/fp/c0daaf6809370b9ea80a774ab53c648c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6721 Russelia Ct, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,384""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6721 Russelia Ct"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.112576,""longitude"":-117.311455},""url"":""https://www.zillow.com/homedetails/6721-Russelia-Ct-Carlsbad-CA-92011/16652802_zpid/""}","https://www.zillow.com/homedetails/6721-Russelia-Ct-Carlsbad-CA-92011/16652802_zpid/","6721 Russelia Ct, Carlsbad, CA 92011","IGS REAL ESTATE","$895,000","- Sold","3","bds","2","ba","1,384","sqft","Sold 05/26/2020","https://www.zillow.com/homedetails/6721-Russelia-Ct-Carlsbad-CA-92011/16652802_zpid/","https://photos.zillowstatic.com/fp/25ad78e8a9bd68f18e99152b2b753233-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6928 Peach Tree Rd, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,438""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6928 Peach Tree Rd"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10572,""longitude"":-117.3035},""url"":""https://www.zillow.com/homedetails/6928-Peach-Tree-Rd-Carlsbad-CA-92011/16653077_zpid/""}","https://www.zillow.com/homedetails/6928-Peach-Tree-Rd-Carlsbad-CA-92011/16653077_zpid/","6928 Peach Tree Rd, Carlsbad, CA 92011","CENTURY 21 AWARD","$895,000","- Sold","3","bds","3","ba","1,438","sqft","Sold 11/12/2021","https://www.zillow.com/homedetails/6928-Peach-Tree-Rd-Carlsbad-CA-92011/16653077_zpid/","https://photos.zillowstatic.com/fp/03eab0b2cc44af05647d360f76bd693a-p_e.jpg","Save this home"
