"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","property-card-link href","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2648 Escala Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,453""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2648 Escala Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781593,""longitude"":-117.132866},""url"":""https://www.zillow.com/homedetails/2648-Escala-Cir-San-Diego-CA-92108/63145558_zpid/""}","https://www.zillow.com/homedetails/2648-Escala-Cir-San-Diego-CA-92108/63145558_zpid/","2648 Escala Cir, San Diego, CA 92108","$684,000","- Sold","2","bds","3","ba","1,453","sqft","Sold 03/23/2021","https://www.zillow.com/homedetails/2648-Escala-Cir-San-Diego-CA-92108/63145558_zpid/","https://photos.zillowstatic.com/fp/044c0314c3f9b62dbac90d013730fc7d-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""550 Camino De La Reina Unit 312, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""550 Camino De La Reina UNIT 312"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.766724,""longitude"":-117.16005},""url"":""https://www.zillow.com/homedetails/550-Camino-De-La-Reina-UNIT-312-San-Diego-CA-92108/16945273_zpid/""}","https://www.zillow.com/homedetails/550-Camino-De-La-Reina-UNIT-312-San-Diego-CA-92108/16945273_zpid/","550 Camino De La Reina UNIT 312, San Diego, CA 92108","$680,000","- Sold","2","bds","2","ba","1,274","sqft","Sold 05/10/2022","https://www.zillow.com/homedetails/550-Camino-De-La-Reina-UNIT-312-San-Diego-CA-92108/16945273_zpid/","https://photos.zillowstatic.com/fp/337d39dfe2d66b5d2690a5e1decfb16e-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7693 Hazard Center Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""950""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7693 Hazard Center Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.770355,""longitude"":-117.156395},""url"":""https://www.zillow.com/homedetails/7693-Hazard-Center-Dr-San-Diego-CA-92108/16945437_zpid/""}","https://www.zillow.com/homedetails/7693-Hazard-Center-Dr-San-Diego-CA-92108/16945437_zpid/","7693 Hazard Center Dr, San Diego, CA 92108","$680,000","- Sold","2","bds","2","ba","950","sqft","Sold 02/22/2022","https://www.zillow.com/homedetails/7693-Hazard-Center-Dr-San-Diego-CA-92108/16945437_zpid/","https://photos.zillowstatic.com/fp/55d75e64b9c9972e29654c903933d9ab-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2050 Camino De La Reina #3310, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,006""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2050 Camino De La Reina #3310"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77193,""longitude"":-117.14246},""url"":""https://www.zillow.com/homedetails/2050-Camino-De-La-Reina-3310-San-Diego-CA-92108/16946757_zpid/""}","https://www.zillow.com/homedetails/2050-Camino-De-La-Reina-3310-San-Diego-CA-92108/16946757_zpid/","2050 Camino De La Reina #3310, San Diego, CA 92108","$680,000","- Sold","2","bds","2","ba","1,006","sqft","Sold 08/12/2022","https://www.zillow.com/homedetails/2050-Camino-De-La-Reina-3310-San-Diego-CA-92108/16946757_zpid/","https://photos.zillowstatic.com/fp/89fc81637399acff9848c0ddda71bbc9-p_e.jpg","Save this home","REEF POINT REALTY, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8211 Station Village Ln Unit 1406, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8211 Station Village Ln UNIT 1406"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77269,""longitude"":-117.1484},""url"":""https://www.zillow.com/homedetails/8211-Station-Village-Ln-UNIT-1406-San-Diego-CA-92108/63659467_zpid/""}","https://www.zillow.com/homedetails/8211-Station-Village-Ln-UNIT-1406-San-Diego-CA-92108/63659467_zpid/","8211 Station Village Ln UNIT 1406, San Diego, CA 92108","$680,000","- Sold","2","bds","2","ba","1,274","sqft","Sold 10/20/2021","https://www.zillow.com/homedetails/8211-Station-Village-Ln-UNIT-1406-San-Diego-CA-92108/63659467_zpid/","https://photos.zillowstatic.com/fp/73b176ac46cf8565ec492eadd07b174a-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""550 Camino De La Reina Unit 312, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""550 Camino De La Reina UNIT 312"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.766724,""longitude"":-117.16005},""url"":""https://www.zillow.com/homedetails/550-Camino-De-La-Reina-UNIT-312-San-Diego-CA-92108/2064218488_zpid/""}","https://www.zillow.com/homedetails/550-Camino-De-La-Reina-UNIT-312-San-Diego-CA-92108/2064218488_zpid/","550 Camino De La Reina UNIT 312, San Diego, CA 92108","$680,000","- Sold","2","bds","2","ba","1,274","sqft","Sold 05/10/2022","https://www.zillow.com/homedetails/550-Camino-De-La-Reina-UNIT-312-San-Diego-CA-92108/2064218488_zpid/","https://photos.zillowstatic.com/fp/feee8ea810e9a943de8a5b952a8232ac-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2050 Camino De La Reina #3310, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,006""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2050 Camino De La Reina #3310"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77193,""longitude"":-117.14246},""url"":""https://www.zillow.com/homedetails/2050-Camino-De-La-Reina-3310-San-Diego-CA-92108/2086899483_zpid/""}","https://www.zillow.com/homedetails/2050-Camino-De-La-Reina-3310-San-Diego-CA-92108/2086899483_zpid/","2050 Camino De La Reina #3310, San Diego, CA 92108","$680,000","- Sold","2","bds","2","ba","1,006","sqft","Sold 08/12/2022","https://www.zillow.com/homedetails/2050-Camino-De-La-Reina-3310-San-Diego-CA-92108/2086899483_zpid/","https://photos.zillowstatic.com/fp/4325566678da106c17f342465d33bc7a-p_e.jpg","Save this home","REEF POINT REALTY, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2220 Camino De La Reina #5311, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""977""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2220 Camino De La Reina #5311"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77243,""longitude"":-117.1414},""url"":""https://www.zillow.com/homedetails/2220-Camino-De-La-Reina-5311-San-Diego-CA-92108/16946857_zpid/""}","https://www.zillow.com/homedetails/2220-Camino-De-La-Reina-5311-San-Diego-CA-92108/16946857_zpid/","2220 Camino De La Reina #5311, San Diego, CA 92108","$675,000","- Sold","2","bds","2","ba","977","sqft","Sold 05/12/2022","https://www.zillow.com/homedetails/2220-Camino-De-La-Reina-5311-San-Diego-CA-92108/16946857_zpid/","https://photos.zillowstatic.com/fp/2002611db419a698cfd2ec6dc5927b43-p_e.jpg","Save this home","BIG BLOCK REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""934 Camino De La Reina Unit 75, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,538""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""934 Camino De La Reina UNIT 75"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.768867,""longitude"":-117.15598},""url"":""https://www.zillow.com/homedetails/934-Camino-De-La-Reina-UNIT-75-San-Diego-CA-92108/16946976_zpid/""}","https://www.zillow.com/homedetails/934-Camino-De-La-Reina-UNIT-75-San-Diego-CA-92108/16946976_zpid/","934 Camino De La Reina UNIT 75, San Diego, CA 92108","$675,000","- Sold","2","bds","3","ba","1,538","sqft","Sold 10/25/2021","https://www.zillow.com/homedetails/934-Camino-De-La-Reina-UNIT-75-San-Diego-CA-92108/16946976_zpid/","https://photos.zillowstatic.com/fp/dfbd9d1e4049361264b2c55f2275e518-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8233 Station Village Ln Unit 2203, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,187""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8233 Station Village Ln UNIT 2203"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77285,""longitude"":-117.14751},""url"":""https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2203-San-Diego-CA-92108/63659495_zpid/""}","https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2203-San-Diego-CA-92108/63659495_zpid/","8233 Station Village Ln UNIT 2203, San Diego, CA 92108","$675,000","- Sold","2","bds","2","ba","1,187","sqft","Sold 02/23/2022","https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2203-San-Diego-CA-92108/63659495_zpid/","https://photos.zillowstatic.com/fp/40766f372d85c301141ebba5c944b4a6-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""934 Camino De La Reina Unit 75, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,538""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""934 Camino De La Reina UNIT 75"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.768867,""longitude"":-117.15598},""url"":""https://www.zillow.com/homedetails/934-Camino-De-La-Reina-UNIT-75-San-Diego-CA-92108/2068595503_zpid/""}","https://www.zillow.com/homedetails/934-Camino-De-La-Reina-UNIT-75-San-Diego-CA-92108/2068595503_zpid/","934 Camino De La Reina UNIT 75, San Diego, CA 92108","$675,000","- Sold","2","bds","3","ba","1,538","sqft","Sold 10/25/2021","https://www.zillow.com/homedetails/934-Camino-De-La-Reina-UNIT-75-San-Diego-CA-92108/2068595503_zpid/","https://photos.zillowstatic.com/fp/9517febce4a19c462fe06ba3b9ff59ae-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2150 Camino De La Reina Unit 210, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,025""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2150 Camino De La Reina UNIT 210"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.771954,""longitude"":-117.14173},""url"":""https://www.zillow.com/homedetails/2150-Camino-De-La-Reina-UNIT-210-San-Diego-CA-92108/2128474892_zpid/""}","https://www.zillow.com/homedetails/2150-Camino-De-La-Reina-UNIT-210-San-Diego-CA-92108/2128474892_zpid/","2150 Camino De La Reina UNIT 210, San Diego, CA 92108","$670,000","- Sold","2","bds","2","ba","1,025","sqft","Sold 05/03/2022","https://www.zillow.com/homedetails/2150-Camino-De-La-Reina-UNIT-210-San-Diego-CA-92108/2128474892_zpid/","https://photos.zillowstatic.com/fp/51997df9b75ef3d916cbc6f3ea966c54-p_e.jpg","Save this home","REALTY ONE GROUP PACIFIC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5215 Caminito Jubilo, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,618""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5215 Caminito Jubilo"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.772736,""longitude"":-117.10251},""url"":""https://www.zillow.com/homedetails/5215-Caminito-Jubilo-San-Diego-CA-92108/52518065_zpid/""}","https://www.zillow.com/homedetails/5215-Caminito-Jubilo-San-Diego-CA-92108/52518065_zpid/","5215 Caminito Jubilo, San Diego, CA 92108","$669,000","- Sold","2","bds","3","ba","1,618","sqft","Sold 08/20/2021","https://www.zillow.com/homedetails/5215-Caminito-Jubilo-San-Diego-CA-92108/52518065_zpid/","https://photos.zillowstatic.com/fp/8081d898520db940ea038c4a67bbe606-p_e.jpg","Save this home","NAVIGATION REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2652 Piantino Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,735""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2652 Piantino Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78501,""longitude"":-117.13232},""url"":""https://www.zillow.com/homedetails/2652-Piantino-Cir-San-Diego-CA-92108/63145767_zpid/""}","https://www.zillow.com/homedetails/2652-Piantino-Cir-San-Diego-CA-92108/63145767_zpid/","2652 Piantino Cir, San Diego, CA 92108","$665,000","- Sold","2","bds","2","ba","1,735","sqft","Sold 01/15/2021","https://www.zillow.com/homedetails/2652-Piantino-Cir-San-Diego-CA-92108/63145767_zpid/","https://photos.zillowstatic.com/fp/7f7c5cce389bbd85378a7d05e3cb242c-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8233 Station Village Ln Unit 2114, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8233 Station Village Ln UNIT 2114"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77285,""longitude"":-117.14751},""url"":""https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2114-San-Diego-CA-92108/63659486_zpid/""}","https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2114-San-Diego-CA-92108/63659486_zpid/","8233 Station Village Ln UNIT 2114, San Diego, CA 92108","$665,000","- Sold","2","bds","2","ba","1,274","sqft","Sold 03/30/2022","https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2114-San-Diego-CA-92108/63659486_zpid/","https://photos.zillowstatic.com/fp/5b3d5a90fec9f7391b97b90905255acb-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8233 Station Village Ln Unit 2317, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,581""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8233 Station Village Ln UNIT 2317"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77285,""longitude"":-117.14751},""url"":""https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2317-San-Diego-CA-92108/63659527_zpid/""}","https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2317-San-Diego-CA-92108/63659527_zpid/","8233 Station Village Ln UNIT 2317, San Diego, CA 92108","$665,000","- Sold","2","bds","2","ba","1,581","sqft","Sold 01/08/2021","https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2317-San-Diego-CA-92108/63659527_zpid/","https://photos.zillowstatic.com/fp/761af1adc9a11876b57d8d5236d3f83d-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8233 Station Village Ln Unit 2317, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,581""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8233 Station Village Ln UNIT 2317"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77285,""longitude"":-117.14751},""url"":""https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2317-San-Diego-CA-92108/2078153454_zpid/""}","https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2317-San-Diego-CA-92108/2078153454_zpid/","8233 Station Village Ln UNIT 2317, San Diego, CA 92108","$665,000","- Sold","2","bds","2","ba","1,581","sqft","Sold 01/08/2021","https://www.zillow.com/homedetails/8233-Station-Village-Ln-UNIT-2317-San-Diego-CA-92108/2078153454_zpid/","https://photos.zillowstatic.com/fp/ff09e5a4c45728ac49fb3957fd1f2fa8-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6363 Rancho Mission Rd Unit 3, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,349""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6363 Rancho Mission Rd UNIT 3"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.789047,""longitude"":-117.10732},""url"":""https://www.zillow.com/homedetails/6363-Rancho-Mission-Rd-UNIT-3-San-Diego-CA-92108/16938889_zpid/""}","https://www.zillow.com/homedetails/6363-Rancho-Mission-Rd-UNIT-3-San-Diego-CA-92108/16938889_zpid/","6363 Rancho Mission Rd UNIT 3, San Diego, CA 92108","MISSION BEACH REALTY","$664,225","2","bds","2","ba","1,349","sqft","Sold 11/13/2022","https://www.zillow.com/homedetails/6363-Rancho-Mission-Rd-UNIT-3-San-Diego-CA-92108/16938889_zpid/","https://photos.zillowstatic.com/fp/cfb74f15e6b77569e97b34668e5013f4-p_e.jpg","Save this home","- Sold"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2440 Community Ln Unit 19, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2440 Community Ln UNIT 19"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2440-Community-Ln-UNIT-19-San-Diego-CA-92108/333211937_zpid/""}","https://www.zillow.com/homedetails/2440-Community-Ln-UNIT-19-San-Diego-CA-92108/333211937_zpid/","2440 Community Ln UNIT 19, San Diego, CA 92108","$661,500","- Sold","2","bds","2","ba","1,232","sqft","Sold 05/19/2020","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8275 Station Village Ln Unit 3411, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,187""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8275 Station Village Ln UNIT 3411"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.773003,""longitude"":-117.146545},""url"":""https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3411-San-Diego-CA-92108/63659355_zpid/""}","https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3411-San-Diego-CA-92108/63659355_zpid/","8275 Station Village Ln UNIT 3411, San Diego, CA 92108","$661,000","- Sold","2","bds","2","ba","1,187","sqft","Sold 03/07/2022","https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3411-San-Diego-CA-92108/63659355_zpid/","https://photos.zillowstatic.com/fp/eb36dba5af3c9e47197bb10ec4a9bbb5-p_e.jpg","Save this home","ACTIVE REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8275 Station Village Ln Unit 3411, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,187""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8275 Station Village Ln UNIT 3411"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.773003,""longitude"":-117.146545},""url"":""https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3411-San-Diego-CA-92108/2070073268_zpid/""}","https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3411-San-Diego-CA-92108/2070073268_zpid/","8275 Station Village Ln UNIT 3411, San Diego, CA 92108","$661,000","- Sold","2","bds","2","ba","1,187","sqft","Sold 03/07/2022","https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3411-San-Diego-CA-92108/2070073268_zpid/","https://photos.zillowstatic.com/fp/19a195ddcbf8e5988d67c30cd79a1de9-p_e.jpg","Save this home","ACTIVE REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6385 Rancho Mission Rd Unit 6, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,256""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6385 Rancho Mission Rd UNIT 6"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.788883,""longitude"":-117.10589},""url"":""https://www.zillow.com/homedetails/6385-Rancho-Mission-Rd-UNIT-6-San-Diego-CA-92108/16938784_zpid/""}","https://www.zillow.com/homedetails/6385-Rancho-Mission-Rd-UNIT-6-San-Diego-CA-92108/16938784_zpid/","6385 Rancho Mission Rd UNIT 6, San Diego, CA 92108","$660,000","- Sold","2","bds","2","ba","1,256","sqft","Sold 04/28/2022","https://www.zillow.com/homedetails/6385-Rancho-Mission-Rd-UNIT-6-San-Diego-CA-92108/16938784_zpid/","https://photos.zillowstatic.com/fp/d0b704b06b7a3adb5e787ad97292c8d5-p_e.jpg","Save this home","RE/MAX HOMETOWN REALTORS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""510 Camino De La Reina Unit 331, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""510 Camino De La Reina UNIT 331"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.766598,""longitude"":-117.16077},""url"":""https://www.zillow.com/homedetails/510-Camino-De-La-Reina-UNIT-331-San-Diego-CA-92108/16945226_zpid/""}","https://www.zillow.com/homedetails/510-Camino-De-La-Reina-UNIT-331-San-Diego-CA-92108/16945226_zpid/","510 Camino De La Reina UNIT 331, San Diego, CA 92108","$660,000","- Sold","2","bds","2","ba","1,274","sqft","Sold 01/24/2023","https://www.zillow.com/homedetails/510-Camino-De-La-Reina-UNIT-331-San-Diego-CA-92108/16945226_zpid/","https://photos.zillowstatic.com/fp/8bd1ddb0af334acbe1ccbd786eb70739-p_e.jpg","Save this home","DOUGLAS ELLIMAN OF CALIFORNIA"
