"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13050 Caminito Del Rocio, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,426""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13050 Caminito Del Rocio"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93724,""longitude"":-117.2563},""url"":""https://www.zillow.com/homedetails/13050-Caminito-Del-Rocio-Del-Mar-CA-92014/16765874_zpid/""}","https://www.zillow.com/homedetails/13050-Caminito-Del-Rocio-Del-Mar-CA-92014/16765874_zpid/","13050 Caminito Del Rocio, Del Mar, CA 92014","","$1.20M","- Sold","2","bds","3","ba","1,426","sqft","Sold 10/04/2021","https://photos.zillowstatic.com/fp/de98a6386ae1023a4f1008bdbf276243-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2739 Caminito San Pablo, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,150""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2739 Caminito San Pablo"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93624,""longitude"":-117.243065},""url"":""https://www.zillow.com/homedetails/2739-Caminito-San-Pablo-Del-Mar-CA-92014/16766107_zpid/""}","https://www.zillow.com/homedetails/2739-Caminito-San-Pablo-Del-Mar-CA-92014/16766107_zpid/","2739 Caminito San Pablo, Del Mar, CA 92014","TXR HOMES","$770,000","- Sold","2","bds","2","ba","1,150","sqft","Sold 09/23/2021","https://photos.zillowstatic.com/fp/930f0fb30ada0f25b5936dc7740ef635-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""713 Stratford Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,670""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""713 Stratford Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.951298,""longitude"":-117.26331},""url"":""https://www.zillow.com/homedetails/713-Stratford-Ct-Del-Mar-CA-92014/16763118_zpid/""}","https://www.zillow.com/homedetails/713-Stratford-Ct-Del-Mar-CA-92014/16763118_zpid/","713 Stratford Ct, Del Mar, CA 92014","CAPITAL REALTY GROUP","$2.31M","- Sold","2","bds","2","ba","1,670","sqft","Sold 09/22/2021","https://photos.zillowstatic.com/fp/9263041f8b5af5a5451b11a1b6674ed1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""819 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,298""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""819 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982334,""longitude"":-117.25232},""url"":""https://www.zillow.com/homedetails/819-America-Way-Del-Mar-CA-92014/16760539_zpid/""}","https://www.zillow.com/homedetails/819-America-Way-Del-Mar-CA-92014/16760539_zpid/","819 America Way, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$790,000","- Sold","2","bds","3","ba","1,298","sqft","Sold 09/21/2021","https://photos.zillowstatic.com/fp/bb3846c3a7bc86c86f125732056c5e4d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""305 8th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,550""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""305 8th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.952194,""longitude"":-117.26218},""url"":""https://www.zillow.com/homedetails/305-8th-St-Del-Mar-CA-92014/16763221_zpid/""}","https://www.zillow.com/homedetails/305-8th-St-Del-Mar-CA-92014/16763221_zpid/","305 8th St, Del Mar, CA 92014","","$1.64M","- Sold","2","bds","2","ba","1,550","sqft","Sold 09/21/2021","https://photos.zillowstatic.com/fp/30e5553b4f890af5cce14720c370d8cb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13765 Ruette Le Parc Unit A, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13765 Ruette Le Parc UNIT A"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948532,""longitude"":-117.24529},""url"":""https://www.zillow.com/homedetails/13765-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765724_zpid/""}","https://www.zillow.com/homedetails/13765-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765724_zpid/","13765 Ruette Le Parc UNIT A, Del Mar, CA 92014","KELLER WILLIAMS REALTY","$710,000","- Sold","2","bds","2","ba","1,200","sqft","Sold 09/17/2021","https://photos.zillowstatic.com/fp/97962a2bf23daa0f0008ad314ec38d89-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13029 Caminito Del Rocio, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,655""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13029 Caminito Del Rocio"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93724,""longitude"":-117.2563},""url"":""https://www.zillow.com/homedetails/13029-Caminito-Del-Rocio-Del-Mar-CA-92014/16765982_zpid/""}","https://www.zillow.com/homedetails/13029-Caminito-Del-Rocio-Del-Mar-CA-92014/16765982_zpid/","13029 Caminito Del Rocio, Del Mar, CA 92014","COLDWELL BANKER WEST","$1.51M","- Sold","2","bds","2","ba","1,655","sqft","Sold 09/13/2021","https://photos.zillowstatic.com/fp/340cb2e4fe3221f7740581e52c617183-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2153 Caminito Del Barco, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,426""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2153 Caminito Del Barco"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93724,""longitude"":-117.2563},""url"":""https://www.zillow.com/homedetails/2153-Caminito-Del-Barco-Del-Mar-CA-92014/16765856_zpid/""}","https://www.zillow.com/homedetails/2153-Caminito-Del-Barco-Del-Mar-CA-92014/16765856_zpid/","2153 Caminito Del Barco, Del Mar, CA 92014","COMPASS","$1.20M","- Sold","2","bds","3","ba","1,426","sqft","Sold 08/30/2021","https://photos.zillowstatic.com/fp/ac9cf394d6f68098b5b9c24e3a7ae0cd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""273 Sea Forest Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,388""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""273 Sea Forest Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94684,""longitude"":-117.261314},""url"":""https://www.zillow.com/homedetails/273-Sea-Forest-Ct-Del-Mar-CA-92014/16763824_zpid/""}","https://www.zillow.com/homedetails/273-Sea-Forest-Ct-Del-Mar-CA-92014/16763824_zpid/","273 Sea Forest Ct, Del Mar, CA 92014","DEL MAR REALTY ASSOC.,INC","$1.07M","- Sold","2","bds","2","ba","1,388","sqft","Sold 08/27/2021","https://photos.zillowstatic.com/fp/9cc9487f2c4f77405fa6d4e919b6da5e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3375 Caminito Luna Nueva, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,057""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3375 Caminito Luna Nueva"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.983463,""longitude"":-117.241936},""url"":""https://www.zillow.com/homedetails/3375-Caminito-Luna-Nueva-Del-Mar-CA-92014/52511154_zpid/""}","https://www.zillow.com/homedetails/3375-Caminito-Luna-Nueva-Del-Mar-CA-92014/52511154_zpid/","3375 Caminito Luna Nueva, Del Mar, CA 92014","","$1.80M","- Sold","2","bds","2.5","ba","2,057","sqft","Sold 08/10/2021","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.983463287353516,-117.24193572998047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=_i7UFnBhFRFU2iniVNgp1xNfYHA=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2820 Ocean Front, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,815""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2820 Ocean Front"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.971825,""longitude"":-117.26935},""url"":""https://www.zillow.com/homedetails/2820-Ocean-Front-Del-Mar-CA-92014/16761953_zpid/""}","https://www.zillow.com/homedetails/2820-Ocean-Front-Del-Mar-CA-92014/16761953_zpid/","2820 Ocean Front, Del Mar, CA 92014","","$13.1M","- Sold","2","bds","2.5","ba","2,815","sqft","Sold 07/20/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.971824645996094,-117.26934814453125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=YArNvprjKysUOJvl7epSY26gpmI=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1050 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,691""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1050 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.98453,""longitude"":-117.25276},""url"":""https://www.zillow.com/homedetails/1050-America-Way-Del-Mar-CA-92014/16760600_zpid/""}","https://www.zillow.com/homedetails/1050-America-Way-Del-Mar-CA-92014/16760600_zpid/","1050 America Way, Del Mar, CA 92014","EXP REALTY OF CALIFORNIA, INC","$1.20M","- Sold","2","bds","3","ba","1,691","sqft","Sold 07/13/2021","https://photos.zillowstatic.com/fp/0e953094dc61dbf7ad2ef207854582e2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2927 Sandy Pointe Unit 13, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,725""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2927 Sandy Pointe UNIT 13"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.97312,""longitude"":-117.268005},""url"":""https://www.zillow.com/homedetails/2927-Sandy-Pointe-UNIT-13-Del-Mar-CA-92014/16761983_zpid/""}","https://www.zillow.com/homedetails/2927-Sandy-Pointe-UNIT-13-Del-Mar-CA-92014/16761983_zpid/","2927 Sandy Pointe UNIT 13, Del Mar, CA 92014","","$2.65M","- Sold","2","bds","3","ba","1,725","sqft","Sold 07/09/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.973121643066406,-117.26800537109375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=TugQjy-GVGbS2c8mePDGMCdbVbM=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""827 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,298""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""827 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.98244,""longitude"":-117.252365},""url"":""https://www.zillow.com/homedetails/827-America-Way-Del-Mar-CA-92014/16760543_zpid/""}","https://www.zillow.com/homedetails/827-America-Way-Del-Mar-CA-92014/16760543_zpid/","827 America Way, Del Mar, CA 92014","","$773,000","- Sold","2","bds","2.5","ba","1,298","sqft","Sold 06/30/2021","https://photos.zillowstatic.com/fp/124b9854a6644f354674242a679e133a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12836 Caminito De Las Olas #73, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,764""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12836 Caminito De Las Olas #73"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.934975,""longitude"":-117.2523},""url"":""https://www.zillow.com/homedetails/12836-Caminito-De-Las-Olas-73-Del-Mar-CA-92014/16766261_zpid/""}","https://www.zillow.com/homedetails/12836-Caminito-De-Las-Olas-73-Del-Mar-CA-92014/16766261_zpid/","12836 Caminito De Las Olas #73, Del Mar, CA 92014","DEL MAR REALTY ASSOC.,INC","$1.68M","- Sold","2","bds","3","ba","1,764","sqft","Sold 06/30/2021","https://photos.zillowstatic.com/fp/d3c212a8f405656c494dcbb31ef72540-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1407 Stratford Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,076""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1407 Stratford Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.958477,""longitude"":-117.265686},""url"":""https://www.zillow.com/homedetails/1407-Stratford-Ct-Del-Mar-CA-92014/62824865_zpid/""}","https://www.zillow.com/homedetails/1407-Stratford-Ct-Del-Mar-CA-92014/62824865_zpid/","1407 Stratford Ct, Del Mar, CA 92014","","$8.75M","- Sold","2","bds","3","ba","2,076","sqft","Sold 06/22/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.95847702026367,-117.26568603515625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=QqZsO97N4MYE401OAg4OfunG3WM=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12903 Caminito Bodega, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,150""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12903 Caminito Bodega"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.934998,""longitude"":-117.24433},""url"":""https://www.zillow.com/homedetails/12903-Caminito-Bodega-Del-Mar-CA-92014/16766166_zpid/""}","https://www.zillow.com/homedetails/12903-Caminito-Bodega-Del-Mar-CA-92014/16766166_zpid/","12903 Caminito Bodega, Del Mar, CA 92014","CENTURY 21 AWARD","$760,000","- Sold","2","bds","2","ba","1,150","sqft","Sold 06/15/2021","https://photos.zillowstatic.com/fp/49365011eff69caeb36ab73f4ee50d04-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2765 Caminito Cedros, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""851""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2765 Caminito Cedros"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93551,""longitude"":-117.242516},""url"":""https://www.zillow.com/homedetails/2765-Caminito-Cedros-Del-Mar-CA-92014/16766128_zpid/""}","https://www.zillow.com/homedetails/2765-Caminito-Cedros-Del-Mar-CA-92014/16766128_zpid/","2765 Caminito Cedros, Del Mar, CA 92014","TXR HOMES","$630,000","- Sold","2","bds","1","ba","851","sqft","Sold 06/11/2021","https://photos.zillowstatic.com/fp/5760a527302dd3219dbec1bb1ef53c1e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12843 Caminito Del Canto, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,446""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12843 Caminito Del Canto"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.935436,""longitude"":-117.25418},""url"":""https://www.zillow.com/homedetails/12843-Caminito-Del-Canto-Del-Mar-CA-92014/16766058_zpid/""}","https://www.zillow.com/homedetails/12843-Caminito-Del-Canto-Del-Mar-CA-92014/16766058_zpid/","12843 Caminito Del Canto, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$1.35M","- Sold","2","bds","3","ba","1,446","sqft","Sold 05/28/2021","https://photos.zillowstatic.com/fp/b4cfb9173536e6345af1f8b7cf368318-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13675 Ruette Le Parc Unit C, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,164""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13675 Ruette Le Parc UNIT C"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.947952,""longitude"":-117.24466},""url"":""https://www.zillow.com/homedetails/13675-Ruette-Le-Parc-UNIT-C-Del-Mar-CA-92014/16765620_zpid/""}","https://www.zillow.com/homedetails/13675-Ruette-Le-Parc-UNIT-C-Del-Mar-CA-92014/16765620_zpid/","13675 Ruette Le Parc UNIT C, Del Mar, CA 92014","CORCORAN GLOBAL LIVING","$650,000","- Sold","2","bds","2","ba","1,164","sqft","Sold 05/21/2021","https://photos.zillowstatic.com/fp/21ae454e2384be3b459a6c8b7223bc04-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""931 Intrepid Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,298""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""931 Intrepid Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982933,""longitude"":-117.25233},""url"":""https://www.zillow.com/homedetails/931-Intrepid-Ct-Del-Mar-CA-92014/16760513_zpid/""}","https://www.zillow.com/homedetails/931-Intrepid-Ct-Del-Mar-CA-92014/16760513_zpid/","931 Intrepid Ct, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$839,000","- Sold","2","bds","3","ba","1,298","sqft","Sold 05/20/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.982933044433594,-117.25232696533203&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=QzQ-Bc5dB7nF6DIbD90P_Xnnjjk=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""231 10th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,732""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""231 10th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.953907,""longitude"":-117.26395},""url"":""https://www.zillow.com/homedetails/231-10th-St-Del-Mar-CA-92014/16763048_zpid/""}","https://www.zillow.com/homedetails/231-10th-St-Del-Mar-CA-92014/16763048_zpid/","231 10th St, Del Mar, CA 92014","COLDWELL BANKER REALTY","$2.53M","- Sold","2","bds","3","ba","1,732","sqft","Sold 05/17/2021","https://photos.zillowstatic.com/fp/b98dea9860e1d36b376d0e21cba09e7f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13080 Caminito Mar Villa, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13080 Caminito Mar Villa"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.937424,""longitude"":-117.254944},""url"":""https://www.zillow.com/homedetails/13080-Caminito-Mar-Villa-Del-Mar-CA-92014/16766294_zpid/""}","https://www.zillow.com/homedetails/13080-Caminito-Mar-Villa-Del-Mar-CA-92014/16766294_zpid/","13080 Caminito Mar Villa, Del Mar, CA 92014","","$1.40M","- Sold","2","bds","2.5","ba","1,668","sqft","Sold 05/17/2021","https://photos.zillowstatic.com/fp/86b6e0219cc81f078d7c9078bf3267d6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2729 Camino Del Mar, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""858""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2729 Camino Del Mar"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.97137,""longitude"":-117.268},""url"":""https://www.zillow.com/homedetails/2729-Camino-Del-Mar-Del-Mar-CA-92014/16762008_zpid/""}","https://www.zillow.com/homedetails/2729-Camino-Del-Mar-Del-Mar-CA-92014/16762008_zpid/","2729 Camino Del Mar, Del Mar, CA 92014","","$850,000","- Sold","2","bds","2","ba","858","sqft","Sold 05/06/2021","https://photos.zillowstatic.com/fp/5cf7492d667a664f04f17877e9d082b1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""290 Dolphin Cove Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""290 Dolphin Cove Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94615,""longitude"":-117.26183},""url"":""https://www.zillow.com/homedetails/290-Dolphin-Cove-Ct-Del-Mar-CA-92014/16763854_zpid/""}","https://www.zillow.com/homedetails/290-Dolphin-Cove-Ct-Del-Mar-CA-92014/16763854_zpid/","290 Dolphin Cove Ct, Del Mar, CA 92014","KELLER WILLIAMS CARMEL VALLEY","$927,000","- Sold","2","bds","2","ba","1,232","sqft","Sold 05/06/2021","https://photos.zillowstatic.com/fp/dc3a46ec692eef2f1ef39b6eeca05892-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""803 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,208""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""803 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982513,""longitude"":-117.25183},""url"":""https://www.zillow.com/homedetails/803-America-Way-Del-Mar-CA-92014/16760531_zpid/""}","https://www.zillow.com/homedetails/803-America-Way-Del-Mar-CA-92014/16760531_zpid/","803 America Way, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$753,000","- Sold","2","bds","2","ba","1,208","sqft","Sold 05/03/2021","https://photos.zillowstatic.com/fp/ae983f618b68f69f6552a70565cf4d14-p_e.jpg","Save this home"
