"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""359 S 37th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,148""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""359 S 37th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.702488,""longitude"":-117.11437},""url"":""https://www.zillow.com/homedetails/359-S-37th-St-San-Diego-CA-92113/17086062_zpid/""}","https://www.zillow.com/homedetails/359-S-37th-St-San-Diego-CA-92113/17086062_zpid/","359 S 37th St, San Diego, CA 92113","$580,000","- Sold","3","bds","1","ba","1,148","sqft","Sold 08/20/2021","https://www.zillow.com/homedetails/359-S-37th-St-San-Diego-CA-92113/17086062_zpid/","https://photos.zillowstatic.com/fp/7fe559e068e4dcd3492c1e1fa7b8ce85-p_e.jpg","Save this home","LEAL REAL ESTATE GROUP, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3855 Ocean View Blvd, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,650""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3855 Ocean View Blvd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.700985,""longitude"":-117.11134},""url"":""https://www.zillow.com/homedetails/3855-Ocean-View-Blvd-San-Diego-CA-92113/17086348_zpid/""}","https://www.zillow.com/homedetails/3855-Ocean-View-Blvd-San-Diego-CA-92113/17086348_zpid/","3855 Ocean View Blvd, San Diego, CA 92113","$580,000","- Sold","3","bds","2","ba","1,650","sqft","Sold 10/13/2021","https://www.zillow.com/homedetails/3855-Ocean-View-Blvd-San-Diego-CA-92113/17086348_zpid/","https://photos.zillowstatic.com/fp/36ca9e3b6758c784d05c912274395f34-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4366 Logan Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,300""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4366 Logan Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.697086,""longitude"":-117.10085},""url"":""https://www.zillow.com/homedetails/4366-Logan-Ave-San-Diego-CA-92113/17092380_zpid/""}","https://www.zillow.com/homedetails/4366-Logan-Ave-San-Diego-CA-92113/17092380_zpid/","4366 Logan Ave, San Diego, CA 92113","$580,000","- Sold","3","bds","2","ba","1,300","sqft","Sold 10/08/2021","https://www.zillow.com/homedetails/4366-Logan-Ave-San-Diego-CA-92113/17092380_zpid/","https://photos.zillowstatic.com/fp/cce4c6d7d5636895ed0b8eca7685f8ad-p_e.jpg","Save this home","KELLER WILLIAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""633 S 32nd St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""978""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""633 S 32nd St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699696,""longitude"":-117.124855},""url"":""https://www.zillow.com/homedetails/633-S-32nd-St-San-Diego-CA-92113/17085369_zpid/""}","https://www.zillow.com/homedetails/633-S-32nd-St-San-Diego-CA-92113/17085369_zpid/","633 S 32nd St, San Diego, CA 92113","$575,000","- Sold","3","bds","1","ba","978","sqft","Sold 04/21/2021","https://www.zillow.com/homedetails/633-S-32nd-St-San-Diego-CA-92113/17085369_zpid/","https://photos.zillowstatic.com/fp/befd637d7061b6e05b8c2b723dc624d9-p_e.jpg","Save this home","JC REALTY, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""940 Magenta St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""940 Magenta St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.696186,""longitude"":-117.09229},""url"":""https://www.zillow.com/homedetails/940-Magenta-St-San-Diego-CA-92113/17094871_zpid/""}","https://www.zillow.com/homedetails/940-Magenta-St-San-Diego-CA-92113/17094871_zpid/","940 Magenta St, San Diego, CA 92113","$575,000","- Sold","3","bds","2","ba","1,200","sqft","Sold 03/02/2021","https://www.zillow.com/homedetails/940-Magenta-St-San-Diego-CA-92113/17094871_zpid/","https://photos.zillowstatic.com/fp/c9224f369971a66a6e1eef5386ed0aef-p_e.jpg","Save this home","ROCK REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4133 Jamul Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,342""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4133 Jamul Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.70073,""longitude"":-117.105576},""url"":""https://www.zillow.com/homedetails/4133-Jamul-Ave-San-Diego-CA-92113/17087211_zpid/""}","https://www.zillow.com/homedetails/4133-Jamul-Ave-San-Diego-CA-92113/17087211_zpid/","4133 Jamul Ave, San Diego, CA 92113","$570,000","- Sold","3","bds","2","ba","1,342","sqft","Sold 11/12/2021","https://www.zillow.com/homedetails/4133-Jamul-Ave-San-Diego-CA-92113/17087211_zpid/","https://photos.zillowstatic.com/fp/c0f90461452c10decc18ae7474e7808a-p_e.jpg","Save this home","KELLER WILLIAMS SD METRO"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4300 Newton Ave Unit 75, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,288""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4300 Newton Ave UNIT 75"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69535,""longitude"":-117.100525},""url"":""https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-75-San-Diego-CA-92113/69023175_zpid/""}","https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-75-San-Diego-CA-92113/69023175_zpid/","4300 Newton Ave UNIT 75, San Diego, CA 92113","$570,000","- Sold","3","bds","3","ba","1,288","sqft","Sold 09/07/2022","https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-75-San-Diego-CA-92113/69023175_zpid/","https://photos.zillowstatic.com/fp/86b0be2e7027bdefed49766b4647976e-p_e.jpg","Save this home","HAWK REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3228 Franklin Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""994""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3228 Franklin Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.702637,""longitude"":-117.12462},""url"":""https://www.zillow.com/homedetails/3228-Franklin-Ave-San-Diego-CA-92113/17085222_zpid/""}","https://www.zillow.com/homedetails/3228-Franklin-Ave-San-Diego-CA-92113/17085222_zpid/","3228 Franklin Ave, San Diego, CA 92113","$565,000","- Sold","3","bds","2","ba","994","sqft","Sold 09/20/2022","https://www.zillow.com/homedetails/3228-Franklin-Ave-San-Diego-CA-92113/17085222_zpid/","https://photos.zillowstatic.com/fp/c790b43b63709609f897fd48b7f2948d-p_e.jpg","Save this home","FINEST CITY HOMES & LOANS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3711 Beta St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,225""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3711 Beta St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.690556,""longitude"":-117.11437},""url"":""https://www.zillow.com/homedetails/3711-Beta-St-San-Diego-CA-92113/17091826_zpid/""}","https://www.zillow.com/homedetails/3711-Beta-St-San-Diego-CA-92113/17091826_zpid/","3711 Beta St, San Diego, CA 92113","$565,000","- Sold","3","bds","2","ba","1,225","sqft","Sold 12/22/2020","https://www.zillow.com/homedetails/3711-Beta-St-San-Diego-CA-92113/17091826_zpid/","https://photos.zillowstatic.com/fp/654bec3f3981d077d38dc382388670e7-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4156 Epsilon St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,544""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4156 Epsilon St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.688023,""longitude"":-117.10475},""url"":""https://www.zillow.com/homedetails/4156-Epsilon-St-San-Diego-CA-92113/99475396_zpid/""}","https://www.zillow.com/homedetails/4156-Epsilon-St-San-Diego-CA-92113/99475396_zpid/","4156 Epsilon St, San Diego, CA 92113","$565,000","- Sold","3","bds","3","ba","1,544","sqft","Sold 04/20/2021","https://www.zillow.com/homedetails/4156-Epsilon-St-San-Diego-CA-92113/99475396_zpid/","https://photos.zillowstatic.com/fp/20f371bb669fa9cd3aab32fae80fe0f9-p_e.jpg","Save this home","CABRILLO MORTGAGE & REALTY SER"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2049 Franklin Ave #1/2, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,254""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2049 Franklin Ave #1/2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2049-Franklin-Ave-1-2-San-Diego-CA-92113/2062377379_zpid/""}","https://www.zillow.com/homedetails/2049-Franklin-Ave-1-2-San-Diego-CA-92113/2062377379_zpid/","2049 Franklin Ave #1/2, San Diego, CA 92113","$565,000","- Sold","3","bds","2","ba","1,254","sqft","Sold 08/31/2022","https://www.zillow.com/homedetails/2049-Franklin-Ave-1-2-San-Diego-CA-92113/2062377379_zpid/","https://photos.zillowstatic.com/fp/66079c480cec1bd6f4848946f069b646-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3760 Harding Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3760 Harding Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.70381,""longitude"":-117.11335},""url"":""https://www.zillow.com/homedetails/3760-Harding-Ave-San-Diego-CA-92113/17086043_zpid/""}","https://www.zillow.com/homedetails/3760-Harding-Ave-San-Diego-CA-92113/17086043_zpid/","3760 Harding Ave, San Diego, CA 92113","$560,000","- Sold","3","bds","2","ba","1,200","sqft","Sold 10/14/2021","https://www.zillow.com/homedetails/3760-Harding-Ave-San-Diego-CA-92113/17086043_zpid/","https://photos.zillowstatic.com/fp/a3a0a14a0e50a044c9faf46502b0c854-p_e.jpg","Save this home","NOBLE REAL ESTATE SERVICES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3133 Logan Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""836""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3133 Logan Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.696705,""longitude"":-117.126564},""url"":""https://www.zillow.com/homedetails/3133-Logan-Ave-San-Diego-CA-92113/17091285_zpid/""}","https://www.zillow.com/homedetails/3133-Logan-Ave-San-Diego-CA-92113/17091285_zpid/","3133 Logan Ave, San Diego, CA 92113","$560,000","- Sold","3","bds","2","ba","836","sqft","Sold 06/30/2021","https://www.zillow.com/homedetails/3133-Logan-Ave-San-Diego-CA-92113/17091285_zpid/","https://photos.zillowstatic.com/fp/64626acf2a76daaf1b8670ada0522bd5-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3010 Logan Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,130""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3010 Logan Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.697243,""longitude"":-117.129135},""url"":""https://www.zillow.com/homedetails/3010-Logan-Ave-San-Diego-CA-92113/99355455_zpid/""}","https://www.zillow.com/homedetails/3010-Logan-Ave-San-Diego-CA-92113/99355455_zpid/","3010 Logan Ave, San Diego, CA 92113","$560,000","- Sold","3","bds","2","ba","1,130","sqft","Sold 05/21/2021","https://www.zillow.com/homedetails/3010-Logan-Ave-San-Diego-CA-92113/99355455_zpid/","https://photos.zillowstatic.com/fp/1c067e7defbb7868ed121a4295e69705-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2926 Ocean View Blvd, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,108""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2926 Ocean View Blvd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.70147,""longitude"":-117.13107},""url"":""https://www.zillow.com/homedetails/2926-Ocean-View-Blvd-San-Diego-CA-92113/17085136_zpid/""}","https://www.zillow.com/homedetails/2926-Ocean-View-Blvd-San-Diego-CA-92113/17085136_zpid/","2926 Ocean View Blvd, San Diego, CA 92113","$555,000","- Sold","3","bds","1","ba","1,108","sqft","Sold 02/10/2022","https://www.zillow.com/homedetails/2926-Ocean-View-Blvd-San-Diego-CA-92113/17085136_zpid/","https://photos.zillowstatic.com/fp/1487e360dcba1eb5147bbf7b4468ea0c-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3776 Franklin Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,052""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3776 Franklin Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.702393,""longitude"":-117.11298},""url"":""https://www.zillow.com/homedetails/3776-Franklin-Ave-San-Diego-CA-92113/17086083_zpid/""}","https://www.zillow.com/homedetails/3776-Franklin-Ave-San-Diego-CA-92113/17086083_zpid/","3776 Franklin Ave, San Diego, CA 92113","$555,000","- Sold","3","bds","2","ba","1,052","sqft","Sold 01/07/2022","https://www.zillow.com/homedetails/3776-Franklin-Ave-San-Diego-CA-92113/17086083_zpid/","https://photos.zillowstatic.com/fp/45c149b15c020bbb1675cd49770d8fd3-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""354 S 46th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,366""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""354 S 46th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.70143,""longitude"":-117.09615},""url"":""https://www.zillow.com/homedetails/354-S-46th-St-San-Diego-CA-92113/17087328_zpid/""}","https://www.zillow.com/homedetails/354-S-46th-St-San-Diego-CA-92113/17087328_zpid/","354 S 46th St, San Diego, CA 92113","$555,000","- Sold","3","bds","2","ba","1,366","sqft","Sold 12/17/2020","https://www.zillow.com/homedetails/354-S-46th-St-San-Diego-CA-92113/17087328_zpid/","https://photos.zillowstatic.com/fp/0afbccaace2cee8a996148793f4a25e9-p_e.jpg","Save this home","BIG BLOCK REALTY, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""912 Wallace Ct, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,343""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""912 Wallace Ct"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.696896,""longitude"":-117.10934},""url"":""https://www.zillow.com/homedetails/912-Wallace-Ct-San-Diego-CA-92113/17092214_zpid/""}","https://www.zillow.com/homedetails/912-Wallace-Ct-San-Diego-CA-92113/17092214_zpid/","912 Wallace Ct, San Diego, CA 92113","$555,000","- Sold","3","bds","2","ba","1,343","sqft","Sold 08/04/2021","https://www.zillow.com/homedetails/912-Wallace-Ct-San-Diego-CA-92113/17092214_zpid/","https://photos.zillowstatic.com/fp/ce4742b99137c4de4b1a99932224e706-p_e.jpg","Save this home","KELLER WILLIAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3128 Martin Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,040""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3128 Martin Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.6994,""longitude"":-117.12678},""url"":""https://www.zillow.com/homedetails/3128-Martin-Ave-San-Diego-CA-92113/17085355_zpid/""}","https://www.zillow.com/homedetails/3128-Martin-Ave-San-Diego-CA-92113/17085355_zpid/","3128 Martin Ave, San Diego, CA 92113","$550,000","- Sold","3","bds","2","ba","1,040","sqft","Sold 07/07/2021","https://www.zillow.com/homedetails/3128-Martin-Ave-San-Diego-CA-92113/17085355_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.69940185546875,-117.12677764892578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=T6ISr2sUiU_efqO8Km6ENcRY76A=","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4895 Bunnell St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,034""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4895 Bunnell St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699516,""longitude"":-117.08937},""url"":""https://www.zillow.com/homedetails/4895-Bunnell-St-San-Diego-CA-92113/17089049_zpid/""}","https://www.zillow.com/homedetails/4895-Bunnell-St-San-Diego-CA-92113/17089049_zpid/","4895 Bunnell St, San Diego, CA 92113","$550,000","- Sold","3","bds","2","ba","1,034","sqft","Sold 01/26/2023","https://www.zillow.com/homedetails/4895-Bunnell-St-San-Diego-CA-92113/17089049_zpid/","https://photos.zillowstatic.com/fp/418fee50ccbe48e44d7a9fa07840e1f0-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""970 S 45th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,115""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""970 S 45th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.6958,""longitude"":-117.09964},""url"":""https://www.zillow.com/homedetails/970-S-45th-St-San-Diego-CA-92113/17092503_zpid/""}","https://www.zillow.com/homedetails/970-S-45th-St-San-Diego-CA-92113/17092503_zpid/","970 S 45th St, San Diego, CA 92113","$550,000","- Sold","3","bds","2","ba","1,115","sqft","Sold 07/14/2021","https://www.zillow.com/homedetails/970-S-45th-St-San-Diego-CA-92113/17092503_zpid/","https://photos.zillowstatic.com/fp/de2bddb52edc6a0676476460e3d63867-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4348 Boston Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""718""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4348 Boston Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.693436,""longitude"":-117.10107},""url"":""https://www.zillow.com/homedetails/4348-Boston-Ave-San-Diego-CA-92113/17092605_zpid/""}","https://www.zillow.com/homedetails/4348-Boston-Ave-San-Diego-CA-92113/17092605_zpid/","4348 Boston Ave, San Diego, CA 92113","$550,000","- Sold","3","bds","1","ba","718","sqft","Sold 08/02/2022","https://www.zillow.com/homedetails/4348-Boston-Ave-San-Diego-CA-92113/17092605_zpid/","https://photos.zillowstatic.com/fp/1c065410abb12cc85a403c579a777a22-p_e.jpg","Save this home","EXP REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2155 Anthony Dr, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2155 Anthony Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.683826,""longitude"":-117.10739},""url"":""https://www.zillow.com/homedetails/2155-Anthony-Dr-San-Diego-CA-92113/17093474_zpid/""}","https://www.zillow.com/homedetails/2155-Anthony-Dr-San-Diego-CA-92113/17093474_zpid/","2155 Anthony Dr, San Diego, CA 92113","$550,000","- Sold","3","bds","1","ba","--","sqft","Sold 05/01/2020","https://www.zillow.com/homedetails/2155-Anthony-Dr-San-Diego-CA-92113/17093474_zpid/","https://photos.zillowstatic.com/fp/e43a591a78bd8153b1ceea13b29684b8-p_e.jpg","Save this home","MVIP"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5026 La Paz Dr, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,050""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5026 La Paz Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.698322,""longitude"":-117.08666},""url"":""https://www.zillow.com/homedetails/5026-La-Paz-Dr-San-Diego-CA-92113/17088681_zpid/""}","https://www.zillow.com/homedetails/5026-La-Paz-Dr-San-Diego-CA-92113/17088681_zpid/","5026 La Paz Dr, San Diego, CA 92113","$545,000","- Sold","3","bds","2","ba","1,050","sqft","Sold 08/26/2021","https://www.zillow.com/homedetails/5026-La-Paz-Dr-San-Diego-CA-92113/17088681_zpid/","https://photos.zillowstatic.com/fp/6e22060936bed0174f41eb98a42be12e-p_e.jpg","Save this home","REGAL PROPERTIES"
