"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10806 Eberly Ct, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,599""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10806 Eberly Ct"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.918,""longitude"":-117.127235},""url"":""https://www.zillow.com/homedetails/10806-Eberly-Ct-San-Diego-CA-92126/16818949_zpid/""}","https://www.zillow.com/homedetails/10806-Eberly-Ct-San-Diego-CA-92126/16818949_zpid/","10806 Eberly Ct, San Diego, CA 92126","HOME AVE REAL ESTATE & FINANCE","$855,000","- Sold","3","bds","2","ba","1,599","sqft","Sold 06/16/2021","https://www.zillow.com/homedetails/10806-Eberly-Ct-San-Diego-CA-92126/16818949_zpid/","https://photos.zillowstatic.com/fp/b0e369061b837281269d3c9008d7a871-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11517 Hadar Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,491""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11517 Hadar Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.934853,""longitude"":-117.14095},""url"":""https://www.zillow.com/homedetails/11517-Hadar-Dr-San-Diego-CA-92126/16782632_zpid/""}","https://www.zillow.com/homedetails/11517-Hadar-Dr-San-Diego-CA-92126/16782632_zpid/","11517 Hadar Dr, San Diego, CA 92126","KELLER WILLIAMS LA JOLLA","$851,800","- Sold","3","bds","3","ba","1,491","sqft","Sold 01/18/2022","https://www.zillow.com/homedetails/11517-Hadar-Dr-San-Diego-CA-92126/16782632_zpid/","https://photos.zillowstatic.com/fp/4047f1d80adccb5e5b7866856fb093c7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11361 Avenger Rd, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,315""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11361 Avenger Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92575,""longitude"":-117.117195},""url"":""https://www.zillow.com/homedetails/11361-Avenger-Rd-San-Diego-CA-92126/16819792_zpid/""}","https://www.zillow.com/homedetails/11361-Avenger-Rd-San-Diego-CA-92126/16819792_zpid/","11361 Avenger Rd, San Diego, CA 92126","CALI-LAND, INC.","$851,000","- Sold","3","bds","2","ba","1,315","sqft","Sold 11/09/2021","https://www.zillow.com/homedetails/11361-Avenger-Rd-San-Diego-CA-92126/16819792_zpid/","https://photos.zillowstatic.com/fp/db57e5502376a0430cb8964943b47ebe-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7654 Angeleno Rd, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,134""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7654 Angeleno Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.923943,""longitude"":-117.15757},""url"":""https://www.zillow.com/homedetails/7654-Angeleno-Rd-San-Diego-CA-92126/16781382_zpid/""}","https://www.zillow.com/homedetails/7654-Angeleno-Rd-San-Diego-CA-92126/16781382_zpid/","7654 Angeleno Rd, San Diego, CA 92126","EXP REALTY OF CALIFORNIA INC","$850,000","- Sold","3","bds","2","ba","1,134","sqft","Sold 09/22/2021","https://www.zillow.com/homedetails/7654-Angeleno-Rd-San-Diego-CA-92126/16781382_zpid/","https://photos.zillowstatic.com/fp/96a510ba50d2b4118ed58b9ba9aac515-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11531 Hadar Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,638""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11531 Hadar Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.934986,""longitude"":-117.14207},""url"":""https://www.zillow.com/homedetails/11531-Hadar-Dr-San-Diego-CA-92126/16782653_zpid/""}","https://www.zillow.com/homedetails/11531-Hadar-Dr-San-Diego-CA-92126/16782653_zpid/","11531 Hadar Dr, San Diego, CA 92126","NEXTHOME BELLA PROPERTIES","$850,000","- Sold","3","bds","3","ba","1,638","sqft","Sold 06/21/2021","https://www.zillow.com/homedetails/11531-Hadar-Dr-San-Diego-CA-92126/16782653_zpid/","https://photos.zillowstatic.com/fp/644377cee5adf2a5d08d0b0cc32f96f2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10956 Swansea Pl, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,134""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10956 Swansea Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91821,""longitude"":-117.15519},""url"":""https://www.zillow.com/homedetails/10956-Swansea-Pl-San-Diego-CA-92126/16786910_zpid/""}","https://www.zillow.com/homedetails/10956-Swansea-Pl-San-Diego-CA-92126/16786910_zpid/","10956 Swansea Pl, San Diego, CA 92126","COBALT REAL ESTATE, INC.","$850,000","- Sold","3","bds","2","ba","1,134","sqft","Sold 08/17/2022","https://www.zillow.com/homedetails/10956-Swansea-Pl-San-Diego-CA-92126/16786910_zpid/","https://photos.zillowstatic.com/fp/d4701c2c52577843bcf13a82800c35a7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10586 Giffin Way, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,134""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10586 Giffin Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.908737,""longitude"":-117.15948},""url"":""https://www.zillow.com/homedetails/10586-Giffin-Way-San-Diego-CA-92126/16789823_zpid/""}","https://www.zillow.com/homedetails/10586-Giffin-Way-San-Diego-CA-92126/16789823_zpid/","10586 Giffin Way, San Diego, CA 92126","REAL BROKER","$850,000","- Sold","3","bds","2","ba","1,134","sqft","Sold 09/28/2022","https://www.zillow.com/homedetails/10586-Giffin-Way-San-Diego-CA-92126/16789823_zpid/","https://photos.zillowstatic.com/fp/2eb7309875452798df868979c25aef23-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10383 Darden Rd, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,134""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10383 Darden Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.905113,""longitude"":-117.16133},""url"":""https://www.zillow.com/homedetails/10383-Darden-Rd-San-Diego-CA-92126/16790014_zpid/""}","https://www.zillow.com/homedetails/10383-Darden-Rd-San-Diego-CA-92126/16790014_zpid/","10383 Darden Rd, San Diego, CA 92126","HORIZON REAL ESTATE","$850,000","- Sold","3","bds","2","ba","1,134","sqft","Sold 06/06/2022","https://www.zillow.com/homedetails/10383-Darden-Rd-San-Diego-CA-92126/16790014_zpid/","https://photos.zillowstatic.com/fp/d89d8f02d5654ea3770be0623e2c81f3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10674 Chinon Cir, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,729""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10674 Chinon Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.910378,""longitude"":-117.16463},""url"":""https://www.zillow.com/homedetails/10674-Chinon-Cir-San-Diego-CA-92126/16790643_zpid/""}","https://www.zillow.com/homedetails/10674-Chinon-Cir-San-Diego-CA-92126/16790643_zpid/","10674 Chinon Cir, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$850,000","- Sold","3","bds","3","ba","1,729","sqft","Sold 09/17/2020","https://www.zillow.com/homedetails/10674-Chinon-Cir-San-Diego-CA-92126/16790643_zpid/","https://photos.zillowstatic.com/fp/e9139cfec30a87ebe1907b825ad9157f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9202 Midbury Ct, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,433""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9202 Midbury Ct"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.921974,""longitude"":-117.12712},""url"":""https://www.zillow.com/homedetails/9202-Midbury-Ct-San-Diego-CA-92126/16820159_zpid/""}","https://www.zillow.com/homedetails/9202-Midbury-Ct-San-Diego-CA-92126/16820159_zpid/","9202 Midbury Ct, San Diego, CA 92126","COLDWELL BANKER BLACKSTONE RTY","$850,000","- Sold","3","bds","2","ba","1,433","sqft","Sold 03/26/2021","https://www.zillow.com/homedetails/9202-Midbury-Ct-San-Diego-CA-92126/16820159_zpid/","https://photos.zillowstatic.com/fp/64e278ee8f319e130b475f56b9077252-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8307 Santa Arminta Ave, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,568""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8307 Santa Arminta Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.930164,""longitude"":-117.145134},""url"":""https://www.zillow.com/homedetails/8307-Santa-Arminta-Ave-San-Diego-CA-92126/52511946_zpid/""}","https://www.zillow.com/homedetails/8307-Santa-Arminta-Ave-San-Diego-CA-92126/52511946_zpid/","8307 Santa Arminta Ave, San Diego, CA 92126","A TEAM REAL ESTATE","$850,000","- Sold","3","bds","2","ba","1,568","sqft","Sold 05/18/2021","https://www.zillow.com/homedetails/8307-Santa-Arminta-Ave-San-Diego-CA-92126/52511946_zpid/","https://photos.zillowstatic.com/fp/814b45706fd94eed3aab07139aa46961-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10157 Ambassador Ave, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,810""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10157 Ambassador Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.90254,""longitude"":-117.14672},""url"":""https://www.zillow.com/homedetails/10157-Ambassador-Ave-San-Diego-CA-92126/16831729_zpid/""}","https://www.zillow.com/homedetails/10157-Ambassador-Ave-San-Diego-CA-92126/16831729_zpid/","10157 Ambassador Ave, San Diego, CA 92126","BERKSHIRE HATHAWAY HOMESERVICE","$849,900","- Sold","3","bds","3","ba","1,810","sqft","Sold 10/05/2021","https://www.zillow.com/homedetails/10157-Ambassador-Ave-San-Diego-CA-92126/16831729_zpid/","https://photos.zillowstatic.com/fp/f6fb20d5250404291ebbe1037bc272b3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8375 Gold Coast Dr Unit 4, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,248""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8375 Gold Coast Dr UNIT 4"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.904324,""longitude"":-117.14364},""url"":""https://www.zillow.com/homedetails/8375-Gold-Coast-Dr-UNIT-4-San-Diego-CA-92126/16834277_zpid/""}","https://www.zillow.com/homedetails/8375-Gold-Coast-Dr-UNIT-4-San-Diego-CA-92126/16834277_zpid/","8375 Gold Coast Dr UNIT 4, San Diego, CA 92126","REAL BROKER","$849,900","- Sold","3","bds","3","ba","1,248","sqft","Sold 09/27/2022","https://www.zillow.com/homedetails/8375-Gold-Coast-Dr-UNIT-4-San-Diego-CA-92126/16834277_zpid/","https://photos.zillowstatic.com/fp/9738bdfaa37e8ad3b02121aefc0f2802-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10934 Decatur Rd, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,134""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10934 Decatur Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91827,""longitude"":-117.13106},""url"":""https://www.zillow.com/homedetails/10934-Decatur-Rd-San-Diego-CA-92126/16817742_zpid/""}","https://www.zillow.com/homedetails/10934-Decatur-Rd-San-Diego-CA-92126/16817742_zpid/","10934 Decatur Rd, San Diego, CA 92126","PROVIDENTIAL GROUP, INC.","$847,000","- Sold","3","bds","2","ba","1,134","sqft","Sold 03/01/2022","https://www.zillow.com/homedetails/10934-Decatur-Rd-San-Diego-CA-92126/16817742_zpid/","https://photos.zillowstatic.com/fp/6a1af5fbb18d082abd40935a1962b147-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11335 Trebol St, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,568""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11335 Trebol St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.927776,""longitude"":-117.14548},""url"":""https://www.zillow.com/homedetails/11335-Trebol-St-San-Diego-CA-92126/16780491_zpid/""}","https://www.zillow.com/homedetails/11335-Trebol-St-San-Diego-CA-92126/16780491_zpid/","11335 Trebol St, San Diego, CA 92126","KELLER WILLIAMS SD METRO","$846,500","- Sold","3","bds","2","ba","1,568","sqft","Sold 06/07/2021","https://www.zillow.com/homedetails/11335-Trebol-St-San-Diego-CA-92126/16780491_zpid/","https://photos.zillowstatic.com/fp/b4c8cf3fa77983a623db0794f31e80ae-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11316 Surco Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,308""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11316 Surco Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.927647,""longitude"":-117.145164},""url"":""https://www.zillow.com/homedetails/11316-Surco-Dr-San-Diego-CA-92126/16780499_zpid/""}","https://www.zillow.com/homedetails/11316-Surco-Dr-San-Diego-CA-92126/16780499_zpid/","11316 Surco Dr, San Diego, CA 92126","EXP REALTY","$845,000","- Sold","3","bds","2","ba","1,308","sqft","Sold 08/19/2022","https://www.zillow.com/homedetails/11316-Surco-Dr-San-Diego-CA-92126/16780499_zpid/","https://photos.zillowstatic.com/fp/45bc2e6a7d7caa988e58de537cfa666e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10955 Janice Ct, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10955 Janice Ct"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.919785,""longitude"":-117.12543},""url"":""https://www.zillow.com/homedetails/10955-Janice-Ct-San-Diego-CA-92126/16816556_zpid/""}","https://www.zillow.com/homedetails/10955-Janice-Ct-San-Diego-CA-92126/16816556_zpid/","10955 Janice Ct, San Diego, CA 92126","LATITUDE 32 REALTY","$845,000","- Sold","3","bds","2","ba","1,440","sqft","Sold 08/06/2021","https://www.zillow.com/homedetails/10955-Janice-Ct-San-Diego-CA-92126/16816556_zpid/","https://photos.zillowstatic.com/fp/1028a68245f870fb7d65b1b0ddfb46d8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8353 Calle Morelos, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,405""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8353 Calle Morelos"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.923077,""longitude"":-117.143715},""url"":""https://www.zillow.com/homedetails/8353-Calle-Morelos-San-Diego-CA-92126/16780115_zpid/""}","https://www.zillow.com/homedetails/8353-Calle-Morelos-San-Diego-CA-92126/16780115_zpid/","8353 Calle Morelos, San Diego, CA 92126","OPENDOOR BROKERAGE INC.","$842,000","- Sold","3","bds","2","ba","1,405","sqft","Sold 09/30/2022","https://www.zillow.com/homedetails/8353-Calle-Morelos-San-Diego-CA-92126/16780115_zpid/","https://photos.zillowstatic.com/fp/ecc7dfb7398e2ca8eb24b1cc93f53114-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11374 Acrux Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,040""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11374 Acrux Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.931984,""longitude"":-117.139946},""url"":""https://www.zillow.com/homedetails/11374-Acrux-Dr-San-Diego-CA-92126/16781523_zpid/""}","https://www.zillow.com/homedetails/11374-Acrux-Dr-San-Diego-CA-92126/16781523_zpid/","11374 Acrux Dr, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$842,000","- Sold","3","bds","2","ba","1,040","sqft","Sold 02/01/2022","https://www.zillow.com/homedetails/11374-Acrux-Dr-San-Diego-CA-92126/16781523_zpid/","https://photos.zillowstatic.com/fp/df8bf66adfffef56b06ff605aacc20f2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8490 Hydra Ln, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,405""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8490 Hydra Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.920803,""longitude"":-117.140976},""url"":""https://www.zillow.com/homedetails/8490-Hydra-Ln-San-Diego-CA-92126/16779954_zpid/""}","https://www.zillow.com/homedetails/8490-Hydra-Ln-San-Diego-CA-92126/16779954_zpid/","8490 Hydra Ln, San Diego, CA 92126","COMPASS","$840,000","- Sold","3","bds","2","ba","1,405","sqft","Sold 08/11/2022","https://www.zillow.com/homedetails/8490-Hydra-Ln-San-Diego-CA-92126/16779954_zpid/","https://photos.zillowstatic.com/fp/b7ccf3abd64f13640868075592b0f702-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9087 Gemini Ave, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,405""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9087 Gemini Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91904,""longitude"":-117.12777},""url"":""https://www.zillow.com/homedetails/9087-Gemini-Ave-San-Diego-CA-92126/16816564_zpid/""}","https://www.zillow.com/homedetails/9087-Gemini-Ave-San-Diego-CA-92126/16816564_zpid/","9087 Gemini Ave, San Diego, CA 92126","AARE","$840,000","- Sold","3","bds","2","ba","1,405","sqft","Sold 06/18/2021","https://www.zillow.com/homedetails/9087-Gemini-Ave-San-Diego-CA-92126/16816564_zpid/","https://photos.zillowstatic.com/fp/7b61f5ad4076b175858af8ef7c98bfc3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9295 Gemini Ave, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,403""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9295 Gemini Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.919044,""longitude"":-117.125275},""url"":""https://www.zillow.com/homedetails/9295-Gemini-Ave-San-Diego-CA-92126/16816592_zpid/""}","https://www.zillow.com/homedetails/9295-Gemini-Ave-San-Diego-CA-92126/16816592_zpid/","9295 Gemini Ave, San Diego, CA 92126","COMPASS","$840,000","- Sold","3","bds","2","ba","1,403","sqft","Sold 08/20/2021","https://www.zillow.com/homedetails/9295-Gemini-Ave-San-Diego-CA-92126/16816592_zpid/","https://photos.zillowstatic.com/fp/5e5717a530e39bd8105e130051e46a46-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11167 Westonhill Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,405""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11167 Westonhill Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92439,""longitude"":-117.13541},""url"":""https://www.zillow.com/homedetails/11167-Westonhill-Dr-San-Diego-CA-92126/16817180_zpid/""}","https://www.zillow.com/homedetails/11167-Westonhill-Dr-San-Diego-CA-92126/16817180_zpid/","11167 Westonhill Dr, San Diego, CA 92126","NEXTHOME FINDLY ESTATES","$840,000","- Sold","3","bds","2","ba","1,405","sqft","Sold 09/15/2021","https://www.zillow.com/homedetails/11167-Westonhill-Dr-San-Diego-CA-92126/16817180_zpid/","https://photos.zillowstatic.com/fp/f1ebe0a6bb6cc99f319827d8e87ec41a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11150 Orion Way, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,179""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11150 Orion Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92398,""longitude"":-117.13507},""url"":""https://www.zillow.com/homedetails/11150-Orion-Way-San-Diego-CA-92126/16817204_zpid/""}","https://www.zillow.com/homedetails/11150-Orion-Way-San-Diego-CA-92126/16817204_zpid/","11150 Orion Way, San Diego, CA 92126","EXP REALTY OF CALIFORNIA INC","$840,000","- Sold","3","bds","2","ba","1,179","sqft","Sold 07/23/2021","https://www.zillow.com/homedetails/11150-Orion-Way-San-Diego-CA-92126/16817204_zpid/","https://photos.zillowstatic.com/fp/7b70cba36ec7fb94e8cc20827e7ed783-p_e.jpg","Save this home"
