"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4121 Via Candidiz Unit 42, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,217""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4121 Via Candidiz UNIT 42"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949562,""longitude"":-117.22716},""url"":""https://www.zillow.com/homedetails/4121-Via-Candidiz-UNIT-42-San-Diego-CA-92130/58481863_zpid/""}","https://www.zillow.com/homedetails/4121-Via-Candidiz-UNIT-42-San-Diego-CA-92130/58481863_zpid/","4121 Via Candidiz UNIT 42, San Diego, CA 92130","REAL BROKER","$1.19M","- Sold","3","bds","3","ba","1,217","sqft","Sold 05/06/2022","https://photos.zillowstatic.com/fp/2999f234f9eb4ab7ea22c0788718a0e5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3937 Caminito Del Mar Surf, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,624""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3937 Caminito Del Mar Surf"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93894,""longitude"":-117.23358},""url"":""https://www.zillow.com/homedetails/3937-Caminito-Del-Mar-Surf-San-Diego-CA-92130/16775794_zpid/""}","https://www.zillow.com/homedetails/3937-Caminito-Del-Mar-Surf-San-Diego-CA-92130/16775794_zpid/","3937 Caminito Del Mar Surf, San Diego, CA 92130","PACIFIC SOTHEBY'S INT'L REALTY","$1.19M","- Sold","3","bds","3","ba","1,624","sqft","Sold 10/31/2022","https://photos.zillowstatic.com/fp/07d893a1e25821fcc3b80acab8a5d38c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3746 Mykonos Ln Unit 116, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,336""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3746 Mykonos Ln UNIT 116"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94882,""longitude"":-117.22981},""url"":""https://www.zillow.com/homedetails/3746-Mykonos-Ln-UNIT-116-San-Diego-CA-92130/67402516_zpid/""}","https://www.zillow.com/homedetails/3746-Mykonos-Ln-UNIT-116-San-Diego-CA-92130/67402516_zpid/","3746 Mykonos Ln UNIT 116, San Diego, CA 92130","COMPASS","$1.19M","- Sold","3","bds","3","ba","1,336","sqft","Sold 06/03/2022","https://photos.zillowstatic.com/fp/0eff97e518912f318d3293c9363c8c4d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4130 Via Candidiz Unit 166, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,217""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4130 Via Candidiz UNIT 166"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.950344,""longitude"":-117.22727},""url"":""https://www.zillow.com/homedetails/4130-Via-Candidiz-UNIT-166-San-Diego-CA-92130/16768590_zpid/""}","https://www.zillow.com/homedetails/4130-Via-Candidiz-UNIT-166-San-Diego-CA-92130/16768590_zpid/","4130 Via Candidiz UNIT 166, San Diego, CA 92130","REAL BROKER","$1.18M","- Sold","3","bds","3","ba","1,217","sqft","Sold 03/18/2022","https://photos.zillowstatic.com/fp/31aa4b074965718a3456a3b0e89fb9ca-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13381 Grandvia Point, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,205""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13381 Grandvia Point"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.959335,""longitude"":-117.239494},""url"":""https://www.zillow.com/homedetails/13381-Grandvia-Point-San-Diego-CA-92130/16769117_zpid/""}","https://www.zillow.com/homedetails/13381-Grandvia-Point-San-Diego-CA-92130/16769117_zpid/","13381 Grandvia Point, San Diego, CA 92130","TORREY PROPERTIES","$1.18M","- Sold","3","bds","3","ba","2,205","sqft","Sold 07/13/2020","https://photos.zillowstatic.com/fp/0a44374138f440c0e166c3c4e64b676c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13383 Tiverton Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,445""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13383 Tiverton Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.957935,""longitude"":-117.23526},""url"":""https://www.zillow.com/homedetails/13383-Tiverton-Rd-San-Diego-CA-92130/16769866_zpid/""}","https://www.zillow.com/homedetails/13383-Tiverton-Rd-San-Diego-CA-92130/16769866_zpid/","13383 Tiverton Rd, San Diego, CA 92130","COMPASS","$1.18M","- Sold","3","bds","3","ba","1,445","sqft","Sold 04/14/2022","https://photos.zillowstatic.com/fp/86bd3be0dbb919e692b2aaf3b52f536d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4397 Mensha Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,128""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4397 Mensha Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.953014,""longitude"":-117.21982},""url"":""https://www.zillow.com/homedetails/4397-Mensha-Pl-San-Diego-CA-92130/16770560_zpid/""}","https://www.zillow.com/homedetails/4397-Mensha-Pl-San-Diego-CA-92130/16770560_zpid/","4397 Mensha Pl, San Diego, CA 92130","COLDWELL BANKER REALTY","$1.18M","- Sold","3","bds","3","ba","2,128","sqft","Sold 07/20/2020","https://photos.zillowstatic.com/fp/30364c7797b027cdaad9ed25ccbc4abb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12931 Cristallo Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12931 Cristallo Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95534,""longitude"":-117.22177},""url"":""https://www.zillow.com/homedetails/12931-Cristallo-Pl-San-Diego-CA-92130/16770245_zpid/""}","https://www.zillow.com/homedetails/12931-Cristallo-Pl-San-Diego-CA-92130/16770245_zpid/","12931 Cristallo Pl, San Diego, CA 92130","COMPASS","$1.18M","- Sold","3","bds","3","ba","1,804","sqft","Sold 01/07/2021","https://photos.zillowstatic.com/fp/e5977b99b963ee3700446124c43f1858-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13050 Jicama Ter, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,478""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13050 Jicama Ter"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.962254,""longitude"":-117.18347},""url"":""https://www.zillow.com/homedetails/13050-Jicama-Ter-San-Diego-CA-92130/66111854_zpid/""}","https://www.zillow.com/homedetails/13050-Jicama-Ter-San-Diego-CA-92130/66111854_zpid/","13050 Jicama Ter, San Diego, CA 92130","OPENDOOR BROKERAGE INC.","$1.17M","- Sold","3","bds","3","ba","1,478","sqft","Sold 04/04/2022","https://photos.zillowstatic.com/fp/d5c1e77ef4db7708a231f0d69bc092f5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3830 Quarter Mile Dr, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,029""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3830 Quarter Mile Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95738,""longitude"":-117.231895},""url"":""https://www.zillow.com/homedetails/3830-Quarter-Mile-Dr-San-Diego-CA-92130/63774812_zpid/""}","https://www.zillow.com/homedetails/3830-Quarter-Mile-Dr-San-Diego-CA-92130/63774812_zpid/","3830 Quarter Mile Dr, San Diego, CA 92130","KELLER WILLIAMS REALTY","$1.16M","- Sold","3","bds","3","ba","2,029","sqft","Sold 02/16/2021","https://photos.zillowstatic.com/fp/3331339ca19fa049c45ab000af677831-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13055 Caminito Bautizo, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,859""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13055 Caminito Bautizo"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.954647,""longitude"":-117.21514},""url"":""https://www.zillow.com/homedetails/13055-Caminito-Bautizo-San-Diego-CA-92130/16771765_zpid/""}","https://www.zillow.com/homedetails/13055-Caminito-Bautizo-San-Diego-CA-92130/16771765_zpid/","13055 Caminito Bautizo, San Diego, CA 92130","L.A. REALTY SERVICES","$1.16M","- Sold","3","bds","3","ba","1,859","sqft","Sold 10/19/2021","https://photos.zillowstatic.com/fp/d9d1d3d97953cfe9189af4a5a5acaf07-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3994 Carmel Brooks Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,758""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3994 Carmel Brooks Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.942482,""longitude"":-117.22864},""url"":""https://www.zillow.com/homedetails/3994-Carmel-Brooks-Way-San-Diego-CA-92130/16776073_zpid/""}","https://www.zillow.com/homedetails/3994-Carmel-Brooks-Way-San-Diego-CA-92130/16776073_zpid/","3994 Carmel Brooks Way, San Diego, CA 92130","REDFIN CORPORATION","$1.16M","- Sold","3","bds","3","ba","1,758","sqft","Sold 01/31/2023","https://photos.zillowstatic.com/fp/ec3239186577b2f81ece62abb9e049f8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12221 Caminito Mira Del Mar, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,333""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12221 Caminito Mira Del Mar"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.940426,""longitude"":-117.23444},""url"":""https://www.zillow.com/homedetails/12221-Caminito-Mira-Del-Mar-San-Diego-CA-92130/16776533_zpid/""}","https://www.zillow.com/homedetails/12221-Caminito-Mira-Del-Mar-San-Diego-CA-92130/16776533_zpid/","12221 Caminito Mira Del Mar, San Diego, CA 92130","BIG BLOCK REALTY","$1.16M","- Sold","3","bds","3","ba","1,333","sqft","Sold 12/15/2022","https://photos.zillowstatic.com/fp/d15d074bea0760e4163bbcaedd78d13e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3644 Carmel View Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,481""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3644 Carmel View Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93831,""longitude"":-117.234566},""url"":""https://www.zillow.com/homedetails/3644-Carmel-View-Rd-San-Diego-CA-92130/16775750_zpid/""}","https://www.zillow.com/homedetails/3644-Carmel-View-Rd-San-Diego-CA-92130/16775750_zpid/","3644 Carmel View Rd, San Diego, CA 92130","COMPASS","$1.16M","- Sold","3","bds","3","ba","1,481","sqft","Sold 07/05/2022","https://photos.zillowstatic.com/fp/4c9a72883d9c81698480f43d588036f7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12701 Via Terceto, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,684""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12701 Via Terceto"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94771,""longitude"":-117.22675},""url"":""https://www.zillow.com/homedetails/12701-Via-Terceto-San-Diego-CA-92130/16772682_zpid/""}","https://www.zillow.com/homedetails/12701-Via-Terceto-San-Diego-CA-92130/16772682_zpid/","12701 Via Terceto, San Diego, CA 92130","RE/MAX UNITED","$1.15M","- Sold","3","bds","3","ba","1,684","sqft","Sold 07/01/2021","https://photos.zillowstatic.com/fp/c9d5f1b8f370c98d3ed93a8cc33e1a22-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11303 Carmel Creek Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,944""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11303 Carmel Creek Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.922768,""longitude"":-117.225624},""url"":""https://www.zillow.com/homedetails/11303-Carmel-Creek-Rd-San-Diego-CA-92130/16777918_zpid/""}","https://www.zillow.com/homedetails/11303-Carmel-Creek-Rd-San-Diego-CA-92130/16777918_zpid/","11303 Carmel Creek Rd, San Diego, CA 92130","COLDWELL BANKER REALTY","$1.15M","- Sold","3","bds","3","ba","1,944","sqft","Sold 08/28/2020","https://photos.zillowstatic.com/fp/e3269a4cd9aa49c1c19c696d3de0382e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4176 Federman Ln, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4176 Federman Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95594,""longitude"":-117.22475},""url"":""https://www.zillow.com/homedetails/4176-Federman-Ln-San-Diego-CA-92130/16770221_zpid/""}","https://www.zillow.com/homedetails/4176-Federman-Ln-San-Diego-CA-92130/16770221_zpid/","4176 Federman Ln, San Diego, CA 92130","COLDWELL BANKER REALTY","$1.15M","- Sold","3","bds","3","ba","1,804","sqft","Sold 07/23/2020","https://photos.zillowstatic.com/fp/aa521ac37b6e22f5f246a9beea2489a8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3670 Carmel View Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,624""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3670 Carmel View Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93831,""longitude"":-117.234566},""url"":""https://www.zillow.com/homedetails/3670-Carmel-View-Rd-San-Diego-CA-92130/16775761_zpid/""}","https://www.zillow.com/homedetails/3670-Carmel-View-Rd-San-Diego-CA-92130/16775761_zpid/","3670 Carmel View Rd, San Diego, CA 92130","HOME REBATE, INC.","$1.15M","- Sold","3","bds","3","ba","1,624","sqft","Sold 06/25/2021","https://photos.zillowstatic.com/fp/27daa8904098cd1263e2b8798b5baa1d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5667 Painted Nettles Gln, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,007""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5667 Painted Nettles Gln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.96032,""longitude"":-117.193306},""url"":""https://www.zillow.com/homedetails/5667-Painted-Nettles-Gln-San-Diego-CA-92130/81962806_zpid/""}","https://www.zillow.com/homedetails/5667-Painted-Nettles-Gln-San-Diego-CA-92130/81962806_zpid/","5667 Painted Nettles Gln, San Diego, CA 92130","SUN & COMPANY INC","$1.14M","- Sold","3","bds","3","ba","2,007","sqft","Sold 07/28/2020","https://photos.zillowstatic.com/fp/fa80458ba819f58b1340c9b6e5117602-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13564 Elderberry Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,615""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13564 Elderberry Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.967064,""longitude"":-117.17684},""url"":""https://www.zillow.com/homedetails/13564-Elderberry-Way-San-Diego-CA-92130/59309894_zpid/""}","https://www.zillow.com/homedetails/13564-Elderberry-Way-San-Diego-CA-92130/59309894_zpid/","13564 Elderberry Way, San Diego, CA 92130","REDFIN CORPORATION","$1.14M","- Sold","3","bds","3","ba","1,615","sqft","Sold 09/24/2021","https://photos.zillowstatic.com/fp/82134bdf762e1d25fc430aca3814ff73-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10788 Carmel Gln Unit 65, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,636""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10788 Carmel Gln UNIT 65"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.930122,""longitude"":-117.19951},""url"":""https://www.zillow.com/homedetails/10788-Carmel-Gln-UNIT-65-San-Diego-CA-92130/102671490_zpid/""}","https://www.zillow.com/homedetails/10788-Carmel-Gln-UNIT-65-San-Diego-CA-92130/102671490_zpid/","10788 Carmel Gln UNIT 65, San Diego, CA 92130","","$1.14M","- Sold","3","bds","2.5","ba","1,636","sqft","Sold 11/19/2021","https://photos.zillowstatic.com/fp/8cc5cad21b60a67ae8813a5e5f4c1a42-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10788 Carmel Glen Trl #65, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,636""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10788 Carmel Glen Trl #65"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/10788-Carmel-Glen-Trl-65-San-Diego-CA-92130/2067887512_zpid/""}","https://www.zillow.com/homedetails/10788-Carmel-Glen-Trl-65-San-Diego-CA-92130/2067887512_zpid/","10788 Carmel Glen Trl #65, San Diego, CA 92130","COMPASS","$1.14M","- Sold","3","bds","3","ba","1,636","sqft","Sold 11/19/2021","https://photos.zillowstatic.com/fp/5c7fff2596ab0a2332097611d012236d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4220 Sturgeon Ct, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4220 Sturgeon Ct"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.954163,""longitude"":-117.22318},""url"":""https://www.zillow.com/homedetails/4220-Sturgeon-Ct-San-Diego-CA-92130/16770380_zpid/""}","https://www.zillow.com/homedetails/4220-Sturgeon-Ct-San-Diego-CA-92130/16770380_zpid/","4220 Sturgeon Ct, San Diego, CA 92130","AK REAL ESTATE","$1.13M","- Sold","3","bds","3","ba","1,804","sqft","Sold 04/01/2020","https://photos.zillowstatic.com/fp/fbd704bb414413535ef7599d98e6002e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13491 Tiverton Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,445""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13491 Tiverton Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.959583,""longitude"":-117.23478},""url"":""https://www.zillow.com/homedetails/13491-Tiverton-Rd-San-Diego-CA-92130/16769828_zpid/""}","https://www.zillow.com/homedetails/13491-Tiverton-Rd-San-Diego-CA-92130/16769828_zpid/","13491 Tiverton Rd, San Diego, CA 92130","COLDWELL BANKER REALTY","$1.13M","- Sold","3","bds","3","ba","1,445","sqft","Sold 07/14/2022","https://photos.zillowstatic.com/fp/2b6c71b80168edd5a9114a4888e0183c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12476 Carmel Pointe, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,803""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12476 Carmel Pointe"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94354,""longitude"":-117.22887},""url"":""https://www.zillow.com/homedetails/12476-Carmel-Pointe-San-Diego-CA-92130/16776009_zpid/""}","https://www.zillow.com/homedetails/12476-Carmel-Pointe-San-Diego-CA-92130/16776009_zpid/","12476 Carmel Pointe, San Diego, CA 92130","BERKSHIRE HATHAWAY HOMESERVICE","$1.13M","- Sold","3","bds","3","ba","1,803","sqft","Sold 06/17/2020","https://photos.zillowstatic.com/fp/22145b3ba3b5ff8cf7cbe6ee21978b85-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4537 Da Vinci St, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,000""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4537 Da Vinci St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94209,""longitude"":-117.21836},""url"":""https://www.zillow.com/homedetails/4537-Da-Vinci-St-San-Diego-CA-92130/16777768_zpid/""}","https://www.zillow.com/homedetails/4537-Da-Vinci-St-San-Diego-CA-92130/16777768_zpid/","4537 Da Vinci St, San Diego, CA 92130","CORCORAN GLOBAL LIVING","$1.12M","- Sold","3","bds","3","ba","2,000","sqft","Sold 07/21/2021","https://photos.zillowstatic.com/fp/4e019431199f30f711bd4441fa243016-p_e.jpg","Save this home"
