"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2243 Del Mar Scenic Pkwy, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,284""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2243 Del Mar Scenic Pkwy"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.935436,""longitude"":-117.25418},""url"":""https://www.zillow.com/homedetails/2243-Del-Mar-Scenic-Pkwy-Del-Mar-CA-92014/16766006_zpid/""}","https://www.zillow.com/homedetails/2243-Del-Mar-Scenic-Pkwy-Del-Mar-CA-92014/16766006_zpid/","2243 Del Mar Scenic Pkwy, Del Mar, CA 92014","DEL MAR REALTY ASSOC.,INC","$1.50M","- Sold","3","bds","4","ba","2,284","sqft","Sold 03/16/2021","https://photos.zillowstatic.com/fp/885450a566791bbbcce68a7a063b7340-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1031 Reliance Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,864""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1031 Reliance Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.983852,""longitude"":-117.25302},""url"":""https://www.zillow.com/homedetails/1031-Reliance-Way-Del-Mar-CA-92014/16760587_zpid/""}","https://www.zillow.com/homedetails/1031-Reliance-Way-Del-Mar-CA-92014/16760587_zpid/","1031 Reliance Way, Del Mar, CA 92014","COMPASS","$1.50M","- Sold","3","bds","3","ba","1,864","sqft","Sold 09/17/2021","https://photos.zillowstatic.com/fp/0cc68c660b052613d7ff102554c5faba-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14917 Caminito Ladera, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,012""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14917 Caminito Ladera"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.989,""longitude"":-117.247894},""url"":""https://www.zillow.com/homedetails/14917-Caminito-Ladera-Del-Mar-CA-92014/16761533_zpid/""}","https://www.zillow.com/homedetails/14917-Caminito-Ladera-Del-Mar-CA-92014/16761533_zpid/","14917 Caminito Ladera, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$1.50M","- Sold","3","bds","3","ba","2,012","sqft","Sold 08/08/2022","https://photos.zillowstatic.com/fp/0848f6837779deffeefa2a58c79b269b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13073 Shalimar Pl, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13073 Shalimar Pl"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.937828,""longitude"":-117.24373},""url"":""https://www.zillow.com/homedetails/13073-Shalimar-Pl-Del-Mar-CA-92014/16765841_zpid/""}","https://www.zillow.com/homedetails/13073-Shalimar-Pl-Del-Mar-CA-92014/16765841_zpid/","13073 Shalimar Pl, Del Mar, CA 92014","DAVE STUBBS REAL ESTATE, INC","$1.48M","- Sold","3","bds","3","ba","2,200","sqft","Sold 12/28/2020","https://photos.zillowstatic.com/fp/3100eee33b7a8b27c40626f963fa65eb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13330 Caminito Mar Villa, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,850""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13330 Caminito Mar Villa"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94106,""longitude"":-117.25723},""url"":""https://www.zillow.com/homedetails/13330-Caminito-Mar-Villa-Del-Mar-CA-92014/16766340_zpid/""}","https://www.zillow.com/homedetails/13330-Caminito-Mar-Villa-Del-Mar-CA-92014/16766340_zpid/","13330 Caminito Mar Villa, Del Mar, CA 92014","","$1.48M","- Sold","3","bds","3","ba","1,850","sqft","Sold 05/05/2021","https://photos.zillowstatic.com/fp/1c350041af9a7f186a5d73370215b425-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3361 Caminito Luna Nueva, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,340""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3361 Caminito Luna Nueva"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.983463,""longitude"":-117.241936},""url"":""https://www.zillow.com/homedetails/3361-Caminito-Luna-Nueva-Del-Mar-CA-92014/16761861_zpid/""}","https://www.zillow.com/homedetails/3361-Caminito-Luna-Nueva-Del-Mar-CA-92014/16761861_zpid/","3361 Caminito Luna Nueva, Del Mar, CA 92014","KELLER WILLIAMS REALTY","$1.47M","- Sold","3","bds","4","ba","3,340","sqft","Sold 03/04/2020","https://photos.zillowstatic.com/fp/9f18e2fc589dfbd90056e270ab7486dd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""15011 Tierra Alta, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,660""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""15011 Tierra Alta"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.98896,""longitude"":-117.24812},""url"":""https://www.zillow.com/homedetails/15011-Tierra-Alta-Del-Mar-CA-92014/16761496_zpid/""}","https://www.zillow.com/homedetails/15011-Tierra-Alta-Del-Mar-CA-92014/16761496_zpid/","15011 Tierra Alta, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$1.46M","- Sold","3","bds","3","ba","2,660","sqft","Sold 05/27/2021","https://photos.zillowstatic.com/fp/2880f756046e2cabaf549e4b61701036-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3318 Caminito Cabo Viejo, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,212""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3318 Caminito Cabo Viejo"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982807,""longitude"":-117.242455},""url"":""https://www.zillow.com/homedetails/3318-Caminito-Cabo-Viejo-Del-Mar-CA-92014/16761867_zpid/""}","https://www.zillow.com/homedetails/3318-Caminito-Cabo-Viejo-Del-Mar-CA-92014/16761867_zpid/","3318 Caminito Cabo Viejo, Del Mar, CA 92014","COLDWELL BANKER WEST","$1.46M","- Sold","3","bds","3","ba","2,212","sqft","Sold 05/27/2021","https://photos.zillowstatic.com/fp/30eaaad532e3fc163bc686efd548bb25-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12957 Caminito Del Canto, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,234""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12957 Caminito Del Canto"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.935436,""longitude"":-117.25418},""url"":""https://www.zillow.com/homedetails/12957-Caminito-Del-Canto-Del-Mar-CA-92014/16766030_zpid/""}","https://www.zillow.com/homedetails/12957-Caminito-Del-Canto-Del-Mar-CA-92014/16766030_zpid/","12957 Caminito Del Canto, Del Mar, CA 92014","","$1.45M","- Sold","3","bds","4","ba","2,234","sqft","Sold 06/03/2021","https://photos.zillowstatic.com/fp/2cd904acac43020795b4ddd600ee06c0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13011 Caminito Mar Villa, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13011 Caminito Mar Villa"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93736,""longitude"":-117.25343},""url"":""https://www.zillow.com/homedetails/13011-Caminito-Mar-Villa-Del-Mar-CA-92014/16766271_zpid/""}","https://www.zillow.com/homedetails/13011-Caminito-Mar-Villa-Del-Mar-CA-92014/16766271_zpid/","13011 Caminito Mar Villa, Del Mar, CA 92014","REALTY SOURCE, INC.","$1.45M","- Sold","3","bds","3","ba","1,668","sqft","Sold 12/30/2020","https://photos.zillowstatic.com/fp/e06a27cef8ddb0a239dc5eb35ff14c83-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13272 Caminito Pointe Del Mar, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,018""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13272 Caminito Pointe Del Mar"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93157,""longitude"":-117.244934},""url"":""https://www.zillow.com/homedetails/13272-Caminito-Pointe-Del-Mar-Del-Mar-CA-92014/16766435_zpid/""}","https://www.zillow.com/homedetails/13272-Caminito-Pointe-Del-Mar-Del-Mar-CA-92014/16766435_zpid/","13272 Caminito Pointe Del Mar, Del Mar, CA 92014","KELLER WILLIAMS REALTY","$1.45M","- Sold","3","bds","3","ba","3,018","sqft","Sold 05/15/2020","https://photos.zillowstatic.com/fp/9a7b726c2e341bdea5e2c690ddf5afb4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2404 Lozana Rd, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,413""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2404 Lozana Rd"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95314,""longitude"":-117.25175},""url"":""https://www.zillow.com/homedetails/2404-Lozana-Rd-Del-Mar-CA-92014/16764647_zpid/""}","https://www.zillow.com/homedetails/2404-Lozana-Rd-Del-Mar-CA-92014/16764647_zpid/","2404 Lozana Rd, Del Mar, CA 92014","","$1.44M","- Sold","3","bds","2","ba","1,413","sqft","Sold 06/11/2021","https://photos.zillowstatic.com/fp/86dba6d2f8e993644a71806343ae615e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14708 Caminito Vista Estrellado, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,860""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14708 Caminito Vista Estrellado"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.983463,""longitude"":-117.241936},""url"":""https://www.zillow.com/homedetails/14708-Caminito-Vista-Estrellado-Del-Mar-CA-92014/16761843_zpid/""}","https://www.zillow.com/homedetails/14708-Caminito-Vista-Estrellado-Del-Mar-CA-92014/16761843_zpid/","14708 Caminito Vista Estrellado, Del Mar, CA 92014","WILLIS ALLEN REAL ESTATE","$1.43M","- Sold","3","bds","4","ba","2,860","sqft","Sold 12/28/2020","https://photos.zillowstatic.com/fp/a27d429fbd6723b39b5e3834be841a06-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""715 Stratford Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,302""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""715 Stratford Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95145,""longitude"":-117.263405},""url"":""https://www.zillow.com/homedetails/715-Stratford-Ct-Del-Mar-CA-92014/16763119_zpid/""}","https://www.zillow.com/homedetails/715-Stratford-Ct-Del-Mar-CA-92014/16763119_zpid/","715 Stratford Ct, Del Mar, CA 92014","KELLER WILLIAMS REALTY","$1.43M","- Sold","3","bds","3","ba","1,302","sqft","Sold 05/08/2020","https://photos.zillowstatic.com/fp/4b1109af15e0cdbddc0a91dcfbb2e115-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13901 Durango Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,920""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13901 Durango Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95047,""longitude"":-117.252785},""url"":""https://www.zillow.com/homedetails/13901-Durango-Dr-Del-Mar-CA-92014/16763699_zpid/""}","https://www.zillow.com/homedetails/13901-Durango-Dr-Del-Mar-CA-92014/16763699_zpid/","13901 Durango Dr, Del Mar, CA 92014","DEL MAR REALTY ASSOC.,INC","$1.43M","- Sold","3","bds","2","ba","1,920","sqft","Sold 08/28/2020","https://photos.zillowstatic.com/fp/47b956a95f9dcbac34d8d36b8fff8ae2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13339 Portofino Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,527""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13339 Portofino Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94198,""longitude"":-117.24299},""url"":""https://www.zillow.com/homedetails/13339-Portofino-Dr-Del-Mar-CA-92014/16765524_zpid/""}","https://www.zillow.com/homedetails/13339-Portofino-Dr-Del-Mar-CA-92014/16765524_zpid/","13339 Portofino Dr, Del Mar, CA 92014","RANCH AND COAST REAL ESTATE","$1.42M","- Sold","3","bds","2","ba","1,527","sqft","Sold 10/03/2022","https://photos.zillowstatic.com/fp/4a3804422ed73dc00bb564e12058cd28-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2780 Cordoba Cv, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,937""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2780 Cordoba Cv"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.945786,""longitude"":-117.24449},""url"":""https://www.zillow.com/homedetails/2780-Cordoba-Cv-Del-Mar-CA-92014/16765349_zpid/""}","https://www.zillow.com/homedetails/2780-Cordoba-Cv-Del-Mar-CA-92014/16765349_zpid/","2780 Cordoba Cv, Del Mar, CA 92014","COLDWELL BANKER REALTY","$1.42M","- Sold","3","bds","4","ba","2,937","sqft","Sold 09/30/2020","https://photos.zillowstatic.com/fp/ea573d725479a88cb4c5490498c4cccb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""15021 Caminito Ladera, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,369""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""15021 Caminito Ladera"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.988388,""longitude"":-117.24702},""url"":""https://www.zillow.com/homedetails/15021-Caminito-Ladera-Del-Mar-CA-92014/16761492_zpid/""}","https://www.zillow.com/homedetails/15021-Caminito-Ladera-Del-Mar-CA-92014/16761492_zpid/","15021 Caminito Ladera, Del Mar, CA 92014","COMPASS","$1.40M","- Sold","3","bds","3","ba","2,369","sqft","Sold 03/26/2021","https://photos.zillowstatic.com/fp/d93f00461e216a2b0b8d0113177747f5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13340 Portofino Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,600""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13340 Portofino Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94187,""longitude"":-117.24363},""url"":""https://www.zillow.com/homedetails/13340-Portofino-Dr-Del-Mar-CA-92014/16765517_zpid/""}","https://www.zillow.com/homedetails/13340-Portofino-Dr-Del-Mar-CA-92014/16765517_zpid/","13340 Portofino Dr, Del Mar, CA 92014","COMPASS","$1.40M","- Sold","3","bds","2","ba","1,600","sqft","Sold 06/01/2020","https://photos.zillowstatic.com/fp/a04fbd58d1bceff06eb50106103db5c0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13049 Caminito Mar Villa, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,984""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13049 Caminito Mar Villa"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93756,""longitude"":-117.25438},""url"":""https://www.zillow.com/homedetails/13049-Caminito-Mar-Villa-Del-Mar-CA-92014/16766274_zpid/""}","https://www.zillow.com/homedetails/13049-Caminito-Mar-Villa-Del-Mar-CA-92014/16766274_zpid/","13049 Caminito Mar Villa, Del Mar, CA 92014","BALBOA REAL ESTATE INC","$1.40M","- Sold","3","bds","3","ba","1,984","sqft","Sold 08/13/2020","https://photos.zillowstatic.com/fp/dc49b6f6dd4cb5cfc3a4fd87d5f7c2bc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13942 Mango Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,248""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13942 Mango Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95102,""longitude"":-117.24779},""url"":""https://www.zillow.com/homedetails/13942-Mango-Dr-Del-Mar-CA-92014/16763615_zpid/""}","https://www.zillow.com/homedetails/13942-Mango-Dr-Del-Mar-CA-92014/16763615_zpid/","13942 Mango Dr, Del Mar, CA 92014","ZEAL PROPERTY GROUP","$1.38M","- Sold","3","bds","3","ba","2,248","sqft","Sold 04/24/2020","https://photos.zillowstatic.com/fp/3b1d1c98f89b7e38823ac9755c4f0108-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""823 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,617""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""823 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982334,""longitude"":-117.25232},""url"":""https://www.zillow.com/homedetails/823-America-Way-Del-Mar-CA-92014/16760541_zpid/""}","https://www.zillow.com/homedetails/823-America-Way-Del-Mar-CA-92014/16760541_zpid/","823 America Way, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$1.37M","- Sold","3","bds","3","ba","1,617","sqft","Sold 07/25/2022","https://photos.zillowstatic.com/fp/0a33efc9efd4d3c331f555ce903bd29b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2382 Lozana Rd, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,413""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2382 Lozana Rd"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95315,""longitude"":-117.25255},""url"":""https://www.zillow.com/homedetails/2382-Lozana-Rd-Del-Mar-CA-92014/16764682_zpid/""}","https://www.zillow.com/homedetails/2382-Lozana-Rd-Del-Mar-CA-92014/16764682_zpid/","2382 Lozana Rd, Del Mar, CA 92014","","$1.36M","- Sold","3","bds","2","ba","1,413","sqft","Sold 07/24/2020","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.95315170288086,-117.25254821777344&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ds2Fr46bhzlKdGILt-l8ZVRrPGo=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13340 Barbados Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,527""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13340 Barbados Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.941635,""longitude"":-117.24463},""url"":""https://www.zillow.com/homedetails/13340-Barbados-Way-Del-Mar-CA-92014/16765508_zpid/""}","https://www.zillow.com/homedetails/13340-Barbados-Way-Del-Mar-CA-92014/16765508_zpid/","13340 Barbados Way, Del Mar, CA 92014","COMPASS","$1.36M","- Sold","3","bds","2","ba","1,527","sqft","Sold 05/14/2020","https://photos.zillowstatic.com/fp/5c02e43ee4299e599fcd215307955734-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1035 Freedom Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,688""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1035 Freedom Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.98453,""longitude"":-117.25276},""url"":""https://www.zillow.com/homedetails/1035-Freedom-Ct-Del-Mar-CA-92014/16760609_zpid/""}","https://www.zillow.com/homedetails/1035-Freedom-Ct-Del-Mar-CA-92014/16760609_zpid/","1035 Freedom Ct, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$1.35M","- Sold","3","bds","3","ba","1,688","sqft","Sold 09/08/2021","https://photos.zillowstatic.com/fp/e42b304618e7e12a8627c61d00f65be3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14238 Minorca Cv, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,413""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14238 Minorca Cv"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.956505,""longitude"":-117.24713},""url"":""https://www.zillow.com/homedetails/14238-Minorca-Cv-Del-Mar-CA-92014/16764756_zpid/""}","https://www.zillow.com/homedetails/14238-Minorca-Cv-Del-Mar-CA-92014/16764756_zpid/","14238 Minorca Cv, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$1.35M","- Sold","3","bds","2","ba","1,413","sqft","Sold 04/06/2021","https://photos.zillowstatic.com/fp/55ac2bde77e59c9f23f615f7d7950057-p_e.jpg","Save this home"
